am_sid,sciname,reviewed,iucn_sid,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells,n_spp,quad
Fis-26804,Thalassoma hebraicum,1,187779,Unknown,LC,0,WRASSE,187779,iucn,TRUE,3970684.1,1449905.3,3775062.9,1254284.0573086,86.508,AM,38.407,1.019,Wrasses,60,462,q2
Fis-25734,Thalassoma jansenii,1,187780,Unknown,LC,0,WRASSE,187780,iucn,TRUE,16972120.6,9572541.5,13193538.6,5793959.53144549,60.527,AM,72.555,3.561,Wrasses,111,462,q3
Fis-26672,Bodianus perditio,NA,187781,Unknown,LC,0,WRASSE,187781,iucn,TRUE,13927029.8,10997948.3,4146323.1,1217241.57963611,29.357,IUCN,37.701,2.969,Wrasses,76,462,q4
Fis-25720,Halichoeres hartzfeldii,NA,187783,Unknown,LC,0,WRASSE,187783,iucn,TRUE,18118492.9,11001787.1,12593083.4,5476377.56170344,49.777,AM,87.364,3.399,Wrasses,57,462,q3
Fis-31137,Anampses twistii,NA,187784,Stable,LC,0,WRASSE,187784,iucn,TRUE,26623371,11772911.1,22751052,7900592.00148584,67.108,AM,51.747,6.141,Wrasses,89,462,q2
Fis-32554,Coris venusta,NA,187785,Unknown,LC,0,WRASSE,187785,iucn,TRUE,773412,243864.5,629167.3,99619.7474041698,40.85,AM,38.76,0.17,Wrasses,11,462,q4
Fis-138798,Halichoeres pallidus,NA,187786,Unknown,LC,0,WRASSE,187786,iucn,TRUE,7127864.1,5346599.7,2615407.3,834142.870497793,31.893,IUCN,48.917,1.443,Wrasses,11,462,q4
Fis-61804,Thalassoma noronhanum,NA,187787,Unknown,LC,0,WRASSE,187787,iucn,TRUE,1339503.7,749209.3,1174800.6,584506.236143716,78.016,AM,63.773,0.317,Wrasses,16,462,q1
Fis-148962,Cirrhilabrus joanallenae,NA,187788,Unknown,DD,NA,WRASSE,187788,iucn,TRUE,1025699.7,943005.2,116418,33723.5487366142,28.968,IUCN,12.345,0.255,Wrasses,6,462,q4
Fis-60896,Halichoeres leptotaenia,NA,187790,Unknown,LC,0,WRASSE,187790,iucn,TRUE,1224390.9,1148975.5,97705.4,22290.0194425642,22.813,IUCN,8.504,0.31,Wrasses,3,462,q4
Fis-153188,Paracheilinus rubricaudalis,NA,187791,Unknown,LC,0,WRASSE,187791,iucn,TRUE,3890957.4,3161208.9,997384.7,267636.163407276,26.834,IUCN,31.551,0.853,Wrasses,4,462,q4
Fis-134783,Coris centralis,NA,187792,Unknown,LC,0,WRASSE,187792,iucn,TRUE,524217.8,106849.6,466464.5,49096.260382632,45.949,AM,22.906,0.126,Wrasses,3,462,q4
Fis-53997,Macropharyngodon moyeri,NA,187793,Unknown,LC,0,WRASSE,187793,iucn,TRUE,992913.9,678547.2,565504.6,251137.876051327,44.41,IUCN,83.341,0.183,Wrasses,6,462,q3
Fis-31896,Choerodon monostigma,NA,187794,Unknown,LC,0,WRASSE,187794,iucn,TRUE,8543544.2,8135155.5,1423342.3,1014953.59100849,71.308,IUCN,17.496,2.196,Wrasses,137,462,q2
Fis-26807,Pteragogus taeniops,NA,187795,Unknown,LC,0,WRASSE,187795,iucn,TRUE,2195682.5,1522614.6,1151316.7,478248.846062703,41.539,IUCN,75.614,0.411,Wrasses,14,462,q3
Fis-27845,Leptojulis cyanopleura,NA,187797,Unknown,LC,0,WRASSE,187797,iucn,TRUE,18565437.4,14766694.8,9126640.9,5327898.34325928,58.377,IUCN,61.806,3.986,Wrasses,59,462,q3
Fis-138523,Cirrhilabrus adornatus,NA,187798,Unknown,LC,0,WRASSE,187798,iucn,TRUE,810270.8,604273.1,350515.6,144517.859345835,41.23,IUCN,58.006,0.163,Wrasses,3,462,q3
Fis-26709,Stethojulis balteata,NA,187799,Unknown,LC,0,WRASSE,187799,iucn,TRUE,7135867.7,6564575.6,682219.1,110927.071776241,16.26,IUCN,10.392,1.772,Wrasses,60,462,q4
Fis-32431,Cirrhilabrus rubrimarginatus,NA,187801,Unknown,LC,0,WRASSE,187801,iucn,TRUE,14215918.4,9370193.9,8479638.1,3633913.58528152,42.855,IUCN,90.496,2.529,Wrasses,23,462,q3
Fis-22745,Centrolabrus exoletus,1,187803,Unknown,LC,0,WRASSE,187803,iucn,TRUE,2511681.9,1538622.2,1782196.7,809137.025063275,52.588,AM,86.333,0.481,Wrasses,156,462,q3
Fis-26336,Bodianus oxycephalus,NA,187804,Unknown,DD,NA,WRASSE,187804,iucn,TRUE,3139952.2,2733609.5,735952.5,329609.809048711,44.787,IUCN,26.922,0.738,Wrasses,14,462,q4
Fis-23847,Symphodus tinca,NA,187805,Stable,LC,0,WRASSE,187805,iucn,TRUE,3409433.6,1628963.6,3175265.1,1394795.16969614,85.625,AM,51.302,0.857,Wrasses,87,462,q2
Fis-149158,Bodianus flavifrons,NA,187807,Unknown,LC,0,WRASSE,187807,iucn,TRUE,2344346.3,2073788.6,384537.2,113979.538976073,29.641,IUCN,18.543,0.56,Wrasses,14,462,q4
Fis-31136,Anampses femininus,NA,187808,Stable,LC,0,WRASSE,187808,iucn,TRUE,3383328.1,2568175.8,1269517.4,454365.102213393,35.79,IUCN,49.433,0.693,Wrasses,16,462,q4
Fis-32762,Xiphocheilus typus,NA,187809,Unknown,LC,0,WRASSE,187809,iucn,TRUE,14957877,12139916.2,8004323.2,5186362.44795831,64.795,IUCN,65.934,3.277,Wrasses,42,462,q1
Fis-25353,Halichoeres chloropterus,NA,187810,Unknown,LC,0,WRASSE,187810,iucn,TRUE,11928584.3,6555147.5,10000494.3,4627057.48257499,70.587,AM,65.548,2.699,Wrasses,46,462,q1
Fis-62626,Bodianus unimaculatus,NA,187812,Unknown,LC,0,WRASSE,187812,iucn,TRUE,2206390.6,1660819.5,872131.8,326560.737184291,37.444,IUCN,52.512,0.448,Wrasses,19,462,q4
Fis-30960,Suezichthys arquatus,NA,187813,Unknown,LC,0,WRASSE,187813,iucn,TRUE,940244.7,563100.8,579231.6,202087.753888624,35.888,AM,97.215,0.156,Wrasses,15,462,q3
Fis-59764,Leptojulis polylepis,NA,187815,Unknown,LC,0,WRASSE,187815,iucn,TRUE,4399765,1512960,3442257.5,555452.42619098,36.713,AM,43.953,0.929,Wrasses,4,462,q4
Fis-29814,Chromis enchrysura,NA,188315,Unknown,LC,0,DAMSELFISH,188315,iucn,TRUE,5585035.7,4328811,3003817.6,1747592.90432682,58.179,IUCN,69.391,1.168,Damselfish,116,48,q3
Fis-23437,Chromis chromis,NA,188324,Unknown,LC,0,DAMSELFISH,188324,iucn,TRUE,5654827.5,2681774.6,5512619.5,2539566.54387558,94.697,AM,48.648,1.488,Damselfish,212,48,q2
Fis-34876,Chromis cadenati,NA,188352,Unknown,LC,0,DAMSELFISH,188352,iucn,TRUE,856876.2,661330.8,524043.1,328497.670240401,62.685,IUCN,79.241,0.179,Damselfish,73,48,q3
Fis-28218,Abudefduf luridus,1,188419,Unknown,LC,0,DAMSELFISH,188419,iucn,TRUE,975710.1,232148.2,881437.3,137875.50169052,59.391,AM,26.337,0.238,Damselfish,24,48,q4
Fis-25777,Chrysiptera unimaculata,NA,188425,Unknown,LC,0,DAMSELFISH,188425,iucn,TRUE,22922301.6,10578478.2,19680282.1,7336458.68194328,69.353,AM,53.752,5.312,Damselfish,139,48,q2
Fis-23319,Abudefduf taurus,NA,188434,Stable,LC,0,DAMSELFISH,188434,iucn,TRUE,5516171.4,2434783.7,4959164.7,1877776.93673973,77.123,AM,49.097,1.339,Damselfish,80,48,q2
Fis-29815,Chromis scotti,NA,188469,Unknown,LC,0,DAMSELFISH,188469,iucn,TRUE,4620252.7,2269433.6,4223660.9,1872841.74732555,82.525,AM,53.731,1.14,Damselfish,30,48,q2
Fis-28531,Stegastes otophorus,NA,188471,Unknown,DD,NA,DAMSELFISH,188471,iucn,TRUE,1450012.4,928954.2,806139.8,285081.535357328,35.364,IUCN,86.779,0.251,Damselfish,7,48,q3
Fis-28235,Chromis limbata,NA,188486,Unknown,LC,0,DAMSELFISH,188486,iucn,TRUE,1863609.2,992063.3,1493986.6,622440.695092546,62.742,AM,66.404,0.403,Damselfish,26,48,q3
Fis-24914,Stegastes planifrons,NA,188496,Unknown,LC,0,DAMSELFISH,188496,iucn,TRUE,4579435.3,2712793.6,3492898.7,1626257.06713137,59.948,AM,77.666,0.943,Damselfish,95,48,q3
Fis-24913,Stegastes partitus,NA,188539,Stable,LC,0,DAMSELFISH,188539,iucn,TRUE,5004939.3,3296265.4,3994530.2,2285856.2359496,69.347,AM,82.519,1.078,Damselfish,117,48,q1
Fis-149838,Stegastes adustus,NA,188551,Stable,LC,0,DAMSELFISH,188551,iucn,TRUE,4086369.9,1893899.8,3562678.5,1370208.41912665,72.349,AM,53.159,0.962,Damselfish,88,48,q2
Fis-24912,Stegastes leucostictus,NA,188569,Unknown,LC,0,DAMSELFISH,188569,iucn,TRUE,5399197.9,3442220.4,3628057.8,1671080.36016935,48.547,AM,94.878,0.979,Damselfish,106,48,q3
Fis-23318,Abudefduf saxatilis,1,188581,Stable,LC,0,DAMSELFISH,188581,iucn,TRUE,7609969.9,3764107.2,6658342.5,2812479.85141487,74.718,AM,56.532,1.797,Damselfish,292,48,q1
Fis-35223,Stegastes imbricatus,NA,188586,Unknown,LC,0,DAMSELFISH,188586,iucn,TRUE,1764466.4,972015.7,1488965.7,696514.957485091,71.657,AM,65.281,0.402,Damselfish,25,48,q1
Fis-24910,Stegastes diencaeus,NA,188592,Unknown,LC,0,DAMSELFISH,188592,iucn,TRUE,4511436.2,2905934.3,3305832.3,1700330.30421564,58.512,AM,87.903,0.892,Damselfish,65,48,q3
Fis-23438,Chromis multilineata,NA,188607,Unknown,LC,0,DAMSELFISH,188607,iucn,TRUE,6999708.7,4120285.5,5842291.6,2962868.37917122,71.909,AM,70.525,1.577,Damselfish,173,48,q1
Fis-23636,Microspathodon chrysurus,NA,188617,Unknown,LC,0,DAMSELFISH,188617,iucn,TRUE,4983897.6,2771954.7,4684584.9,2472641.97462716,89.202,AM,59.172,1.265,Damselfish,159,48,q1
Fis-35180,Microspathodon frontatus,NA,188622,Unknown,LC,0,DAMSELFISH,188622,iucn,TRUE,408500.7,178101.3,297943.4,67544.0756913727,37.925,AM,59.777,0.08,Damselfish,6,48,q3
Fis-24500,Chromis insolata,NA,188624,Unknown,LC,0,DAMSELFISH,188624,iucn,TRUE,4947798.4,3011975,3957333.2,2021509.84958639,67.116,AM,76.111,1.068,Damselfish,53,48,q1
Fis-150213,Canthigaster figueiredoi,NA,190172,Unknown,LC,0,PUFFERFISH,190172,iucn,TRUE,2139436.2,745028.7,2082880.9,688473.339390237,92.409,AM,35.769,0.562,Pufferfish,14,113,q2
Fis-25001,Sphoeroides pachygaster,1,190193,Unknown,LC,0,PUFFERFISH,190193,iucn,TRUE,44876649.4,25512506.2,37284934.3,17920791.1457978,70.243,AM,68.426,10.064,Pufferfish,65,113,q1
Fis-23817,Sphoeroides maculatus,NA,190246,Decreasing,LC,0,PUFFERFISH,190246,iucn,TRUE,1776266.1,1014148.1,1575996.8,813878.790784409,80.252,AM,64.35,0.425,Pufferfish,168,113,q1
Fis-23579,Lagocephalus laevigatus,NA,190380,Unknown,LC,0,PUFFERFISH,190380,iucn,TRUE,9944366.3,6155838.4,9073321.5,5284793.49931332,85.85,AM,67.845,2.449,Pufferfish,361,113,q1
Fis-136019,Lagocephalus lagocephalus,NA,190464,Unknown,LC,0,PUFFERFISH,190464,iucn,TRUE,143397777.3,42261032.4,130432825.3,29296080.3450337,69.322,AM,32.401,35.208,Pufferfish,247,113,q2
Fis-28641,Haletta semifasciata,NA,190674,Unknown,LC,0,WRASSE,190674,iucn,TRUE,1555829.3,961601.5,1220526.3,626298.460260504,65.131,AM,78.786,0.329,Wrasses,103,462,q1
Fis-165475,Heteroscarus acroptilus,NA,190675,Unknown,LC,0,WRASSE,190675,iucn,TRUE,1437042.9,759130.8,1272499.4,594587.288491756,78.325,AM,59.657,0.343,Wrasses,58,462,q1
Fis-28640,Neoodax balteatus,NA,190676,Unknown,LC,0,WRASSE,190676,iucn,TRUE,1463297.5,847086.6,1231728.6,615517.796572707,72.663,AM,68.772,0.332,Wrasses,54,462,q1
Fis-21342,Olisthops cyanomelas,NA,190679,Unknown,LC,0,WRASSE,190679,iucn,TRUE,1665523.1,1024091.9,1360375.9,718944.729495328,70.203,AM,75.28,0.367,Wrasses,85,462,q1
Fis-149524,Siphonognathus caninis,NA,190680,Unknown,LC,0,WRASSE,190680,iucn,TRUE,930039,429317.4,925070.7,424349.05978457,98.843,AM,46.409,0.25,Wrasses,8,462,q2
Fis-35385,Siphonognathus argyrophanes,NA,190681,Unknown,LC,0,WRASSE,190681,iucn,TRUE,945573.5,596714.1,890192.9,541333.455159199,90.719,AM,67.032,0.24,Wrasses,33,462,q1
Fis-28644,Siphonognathus attenuatus,NA,190682,Unknown,LC,0,WRASSE,190682,iucn,TRUE,992940.5,659320.5,939282.4,605662.386705579,91.862,AM,70.194,0.254,Wrasses,19,462,q1
Fis-28647,Siphonognathus radiatus,NA,190683,Unknown,LC,0,WRASSE,190683,iucn,TRUE,963427.5,519036.5,940965.7,496574.734705153,95.672,AM,55.16,0.254,Wrasses,32,462,q1
Fis-35386,Siphonognathus tanyourus,NA,190684,Unknown,DD,NA,WRASSE,190684,iucn,TRUE,656941.3,138948.2,611561.5,93568.4154266843,67.34,AM,22.72,0.165,Wrasses,3,462,q2
Fis-25080,Calotomus spinidens,NA,190685,Unknown,LC,0,WRASSE,190685,iucn,TRUE,20502986.2,11859895.1,14366197.5,5723106.37444236,48.256,AM,82.554,3.878,Wrasses,120,462,q3
Fis-25079,Calotomus japonicus,NA,190686,Unknown,LC,0,WRASSE,190686,iucn,TRUE,1203237.2,409685.2,1110910.7,317358.727761077,77.464,AM,36.878,0.3,Wrasses,9,462,q2
Fis-25082,Calotomus zonarchus,NA,190687,Unknown,LC,0,WRASSE,190687,iucn,TRUE,815547.7,350652.3,629167.3,164271.864522473,46.848,AM,55.733,0.17,Wrasses,3,462,q3
Fis-25078,Calotomus carolinus,NA,190688,Unknown,LC,0,WRASSE,190688,iucn,TRUE,25866870.1,10810901.1,21977951.4,6921982.44601816,64.028,AM,49.19,5.933,Wrasses,141,462,q2
Fis-25690,Cetoscarus bicolor,NA,190690,Unknown,LC,0,WRASSE,190690,iucn,TRUE,13180431.5,12935854.7,619142.8,374566.059889943,60.498,IUCN,4.786,3.492,Wrasses,131,462,q4
Fis-165595,Cetoscarus ocellatus,NA,190691,Unknown,LC,0,WRASSE,190691,iucn,TRUE,20953148.6,4735769.9,19562441.4,3345062.72397691,70.634,AM,24.208,5.281,Wrasses,6,462,q2
Fis-123150,Chlorurus enneacanthus,NA,190692,Unknown,LC,0,WRASSE,190692,iucn,TRUE,3965173.9,2709533.1,1908034.3,652393.580024524,34.192,IUCN,70.419,0.731,Wrasses,23,462,q3
Fis-35826,Scarus collana,NA,190693,Unknown,LC,0,WRASSE,190693,iucn,TRUE,1298820.3,992855.6,625152.3,319187.622845373,51.058,IUCN,62.965,0.268,Wrasses,6,462,q3
Fis-21840,Scarus globiceps,NA,190694,Unknown,LC,0,WRASSE,190694,iucn,TRUE,25281190.2,12701455.7,19382648.6,6802914.12894476,53.56,AM,65.53,5.232,Wrasses,114,462,q3
Fis-21827,Scarus flavipectoralis,NA,190695,Unknown,LC,0,WRASSE,190695,iucn,TRUE,14528185.1,8448585.2,10572457,4492857.08992317,53.179,AM,79.911,2.854,Wrasses,67,462,q3
Fis-58514,Chlorurus capistratoides,NA,190697,Unknown,LC,0,WRASSE,190697,iucn,TRUE,9504838.4,7596819.4,3092350.6,1184331.55900629,38.299,IUCN,40.706,2.051,Wrasses,12,462,q4
Fis-30609,Scarus vetula,NA,190698,Unknown,LC,0,WRASSE,190698,iucn,TRUE,4310921.8,2598295.6,3404745,1692118.80347391,65.124,AM,76.314,0.919,Wrasses,146,462,q1
Fis-123148,Chlorurus atrilunula,NA,190699,Unknown,LC,0,WRASSE,190699,iucn,TRUE,2515669.2,1653577.9,1483534.9,621443.615159204,41.889,IUCN,89.717,0.446,Wrasses,12,462,q3
Fis-32580,Scarus scaber,NA,190700,Unknown,LC,0,WRASSE,190700,iucn,TRUE,15384296.6,11921272.3,5682915.9,2219891.61678615,39.063,IUCN,47.67,3.218,Wrasses,51,462,q4
Fis-143281,Scarus fuscocaudalis,NA,190702,Unknown,LC,0,WRASSE,190702,iucn,TRUE,11620974,8620852.1,5896008.4,2895886.54517479,49.116,IUCN,68.392,2.327,Wrasses,12,462,q3
Fis-25425,Scarus hoefleri,NA,190703,Unknown,LC,0,WRASSE,190703,iucn,TRUE,1494876.8,686824.7,1385833.4,577781.262470821,84.124,AM,49.56,0.374,Wrasses,74,462,q2
Fis-8368,Scarus tricolor,NA,190704,Unknown,LC,0,WRASSE,190704,iucn,TRUE,20804140.8,12778276.6,13284010.3,5258146.0862703,41.149,AM,96.193,3.586,Wrasses,51,462,q3
Fis-31420,Scarus ghobban,NA,190705,Unknown,LC,0,WRASSE,190705,iucn,TRUE,18390316.6,14564735.6,6605711.2,2780130.07213857,42.087,IUCN,45.354,3.931,Wrasses,306,462,q4
Fis-32579,Scarus russelii,NA,190706,Unknown,LC,0,WRASSE,190706,iucn,TRUE,5638781,3059015.7,4016069.2,1436303.8298742,46.953,AM,76.169,1.084,Wrasses,25,462,q3
Fis-31416,Scarus chameleon,NA,190707,Unknown,LC,0,WRASSE,190707,iucn,TRUE,14297725.4,8717018.1,10062910.3,4482202.90683984,51.419,AM,86.625,2.716,Wrasses,74,462,q3
Fis-31425,Scarus quoyi,NA,190708,Unknown,LC,0,WRASSE,190708,iucn,TRUE,16913451,9979923.7,12720928.8,5787401.5338288,57.99,AM,78.453,3.434,Wrasses,35,462,q3
Fis-159655,Scarus coeruleus,NA,190709,Unknown,LC,0,WRASSE,190709,iucn,TRUE,4678514,2920522.8,3317110.3,1559119.13719203,53.385,AM,88.044,0.895,Wrasses,69,462,q3
Fis-28736,Sparisoma cretense,NA,190710,Unknown,LC,0,WRASSE,190710,iucn,TRUE,3624541.6,1829375.3,3415757.1,1620590.78786815,88.587,AM,53.557,0.922,Wrasses,70,462,q2
Fis-123151,Chlorurus bowersi,NA,190711,Unknown,NT,0.2,WRASSE,190711,iucn,TRUE,6110588.1,4763844.1,2678384.3,1331640.20255568,49.718,IUCN,56.223,1.286,Wrasses,23,462,q3
Fis-24998,Sparisoma radians,NA,190712,Unknown,LC,0,WRASSE,190712,iucn,TRUE,5827003.6,2905549.1,5077752.2,2156297.67220768,74.213,AM,57.221,1.371,Wrasses,137,462,q1
Fis-25405,Scarus spinus,NA,190713,Unknown,LC,0,WRASSE,190713,iucn,TRUE,16531577.3,8510126.3,13002552.5,4981101.53820968,58.531,AM,65.45,3.51,Wrasses,74,462,q3
Fis-29128,Scarus fuscopurpureus,NA,190714,Unknown,LC,0,WRASSE,190714,iucn,TRUE,2367604.6,1613700.2,1714266.6,960362.165650867,59.513,AM,94.134,0.463,Wrasses,10,462,q3
Fis-63983,Chlorurus sordidus,1,190715,Unknown,LC,0,WRASSE,190715,iucn,TRUE,17240417.5,12474725.3,7609052.9,2843360.7697541,37.368,IUCN,60.996,3.367,Wrasses,267,462,q3
Fis-21834,Scarus rivulatus,NA,190717,Unknown,LC,0,WRASSE,190717,iucn,TRUE,18103142.5,10163787.2,14363613.3,6424257.9899752,63.207,AM,70.761,3.877,Wrasses,98,462,q1
Fis-123153,Chlorurus perspicillatus,NA,190718,Unknown,LC,0,WRASSE,190718,iucn,TRUE,1077767.4,551864.1,682219.1,156315.732219356,28.325,AM,80.892,0.184,Wrasses,37,462,q3
Fis-58516,Chlorurus japanensis,NA,190719,Unknown,LC,0,WRASSE,190719,iucn,TRUE,13904290.2,7626125.8,10070732.5,3792568.06235127,49.731,AM,75.726,2.718,Wrasses,46,462,q3
Fis-30606,Scarus coelestinus,NA,190720,Unknown,DD,NA,WRASSE,190720,iucn,TRUE,4698635.6,3259823.3,3040118.3,1601306.03506011,52.672,IUCN,93.26,0.88,Wrasses,82,462,q3
Fis-23815,Sparisoma rubripinne,NA,190721,Unknown,LC,0,WRASSE,190721,iucn,TRUE,4613374,1657832.6,4475082,1519540.58560293,91.658,AM,37.046,1.208,Wrasses,144,462,q2
Fis-26762,Scarus falcipinnis,NA,190722,Unknown,LC,0,WRASSE,190722,iucn,TRUE,9720546.7,8075453,2341983.8,696890.21153212,29.756,IUCN,29.001,2.18,Wrasses,22,462,q4
Fis-145196,Sparisoma amplum,NA,190723,Unknown,LC,0,WRASSE,190723,iucn,TRUE,1635758,1215028.8,967504.7,546775.499967263,56.514,IUCN,79.628,0.328,Wrasses,9,462,q3
Fis-149813,Sparisoma frondosum,NA,190724,Unknown,DD,NA,WRASSE,190724,iucn,TRUE,1742678.4,865039.8,1328064.4,450425.824081664,52.07,AM,65.135,0.358,Wrasses,31,462,q3
Fis-121730,Scarus xanthopleura,NA,190725,Unknown,LC,0,WRASSE,190725,iucn,TRUE,16287624.9,10558929.9,9843708.8,4115013.85088455,41.803,IUCN,93.226,2.85,Wrasses,25,462,q3
Fis-25692,Scarus altipinnis,NA,190726,Unknown,LC,0,WRASSE,190726,iucn,TRUE,16860204.6,8501103.5,11111310.2,2752209.08578008,32.375,AM,76.509,2.999,Wrasses,81,462,q3
Fis-5683,Chlorurus microrhinos,NA,190728,Unknown,LC,0,WRASSE,190728,iucn,TRUE,22019898.3,9225525,18623255.6,5828882.29061519,63.182,AM,49.538,5.027,Wrasses,104,462,q2
Fis-30665,Sparisoma aurofrenatum,NA,190729,Unknown,LC,0,WRASSE,190729,iucn,TRUE,3749960.8,1917301.5,3552727.6,1720068.25940169,89.713,AM,53.967,0.959,Wrasses,160,462,q2
Fis-25696,Scarus rubroviolaceus,NA,190731,Unknown,LC,0,WRASSE,190731,iucn,TRUE,30646533.1,13967024.9,27005817.2,10326308.9716747,73.933,AM,51.719,7.29,Wrasses,226,462,q2
Fis-145135,Scarus iseri,NA,190732,Unknown,LC,0,WRASSE,190732,iucn,TRUE,4498612.6,2938410.7,3040118.3,1479916.44724702,50.365,AM,96.654,0.821,Wrasses,151,462,q3
Fis-26760,Callyodon harid,NA,190733,Unknown,LC,0,WRASSE,190733,iucn,TRUE,13703642,10333681.3,5540094.1,2170133.40055601,39.171,IUCN,53.612,2.789,Wrasses,45,462,q4
Fis-23816,Sparisoma viride,NA,190734,Unknown,LC,0,WRASSE,190734,iucn,TRUE,4438140.9,2826697.1,3404745,1793301.19079398,63.442,AM,83.022,0.919,Wrasses,172,462,q1
Fis-160362,Scarus maculipinna,NA,190735,Unknown,DD,NA,WRASSE,190735,iucn,TRUE,1289991.5,885349.8,717520.5,312878.731630966,43.606,IUCN,81.044,0.239,Wrasses,6,462,q3
Fis-31424,Scarus psittacus,1,190736,Unknown,LC,0,WRASSE,190736,iucn,TRUE,28897810.8,12794507.9,25348197.1,9244894.08849665,72.257,AM,50.475,6.842,Wrasses,217,462,q2
Fis-23814,Sparisoma chrysopterum,NA,190738,Unknown,LC,0,WRASSE,190738,iucn,TRUE,3105001.8,1491146,2985416.4,1371560.6466261,91.98,AM,49.948,0.806,Wrasses,138,462,q2
Fis-21826,Scarus dimidiatus,NA,190739,Unknown,LC,0,WRASSE,190739,iucn,TRUE,16651216.1,7896833.5,13928038.2,5173655.57553041,65.516,AM,56.697,3.76,Wrasses,60,462,q1
Fis-31422,Scarus niger,NA,190740,Unknown,LC,0,WRASSE,190740,iucn,TRUE,28707942.9,13071889.5,25440186.1,9804132.70670009,75.002,AM,51.383,6.867,Wrasses,157,462,q2
Fis-112193,Chlorurus troschelii,NA,190741,Unknown,LC,0,WRASSE,190741,iucn,TRUE,6875644.4,6294835.5,1108037,527228.030742708,47.582,IUCN,17.602,1.699,Wrasses,15,462,q4
Fis-57950,Chlorurus strongylocephalus,NA,190742,Unknown,LC,0,WRASSE,190742,iucn,TRUE,14279974.2,11052857.7,5043921.7,1816805.12602699,36.02,IUCN,45.635,2.984,Wrasses,30,462,q4
Fis-53974,Scarus ovifrons,NA,190743,Unknown,DD,NA,WRASSE,190743,iucn,TRUE,3828725.8,2452076.4,1986165,609515.570714011,30.688,IUCN,80.999,0.662,Wrasses,12,462,q3
Fis-121729,Chlorurus bleekeri,1,190744,Unknown,LC,0,WRASSE,190744,iucn,TRUE,14115743.8,6466751.8,12528395.7,4879403.59355962,75.454,AM,51.617,3.382,Wrasses,44,462,q2
Fis-25691,Hipposcarus schultzi,NA,190745,Unknown,LC,0,WRASSE,190745,iucn,TRUE,21427372.5,9991308.5,17831685,6395620.98306821,64.012,AM,56.031,4.813,Wrasses,83,462,q1
Fis-119366,Chlorurus oedema,NA,190746,Unknown,LC,0,WRASSE,190746,iucn,TRUE,14643223.4,13377838.8,2842024.1,1576639.48495285,55.476,IUCN,21.244,3.611,Wrasses,19,462,q4
Fis-25694,Scarus forsteni,NA,190747,Unknown,LC,0,WRASSE,190747,iucn,TRUE,19540486.2,9146022.1,15685371.9,5290907.92179099,57.849,AM,58.309,4.234,Wrasses,93,462,q3
Fis-145208,Scarus trispinosus,NA,190748,Decreasing,EN,0.6,WRASSE,190748,iucn,TRUE,911781,596830.2,815032.3,500081.523299372,83.79,AM,73.228,0.22,Wrasses,5,462,q1
Fis-30608,Scarus taeniopterus,NA,190750,Unknown,LC,0,WRASSE,190750,iucn,TRUE,4492931.3,2881673.4,3169266.3,1558008.382987,54.066,AM,90.926,0.855,Wrasses,143,462,q3
Fis-145200,Sparisoma axillare,NA,190751,Unknown,DD,NA,WRASSE,190751,iucn,TRUE,1431626.8,1010333.5,967504.7,546211.426404279,56.456,IUCN,95.761,0.273,Wrasses,23,462,q3
Fis-5681,Chlorurus gibbus,NA,190753,Unknown,LC,0,WRASSE,190753,iucn,TRUE,14106172.3,13864964.3,640195.9,398987.940501259,62.323,IUCN,4.617,3.743,Wrasses,32,462,q4
Fis-31170,Scarus koputea,NA,190754,Unknown,LC,0,WRASSE,190754,iucn,TRUE,241959.7,108309.9,173154.2,39504.4320966639,36.474,AM,62.551,0.047,Wrasses,3,462,q3
Fis-31418,Scarus frenatus,NA,190755,Unknown,LC,0,WRASSE,190755,iucn,TRUE,29659627.9,12669829.5,26287419.3,9297620.93143224,73.384,AM,48.197,7.096,Wrasses,145,462,q2
Fis-25083,Leptoscarus vaigiensis,NA,190756,Unknown,LC,0,WRASSE,190756,iucn,TRUE,25789257.2,12339498.7,21537313.1,8087554.6736796,65.542,AM,57.294,5.814,Wrasses,134,462,q1
Fis-29875,Cryptotomus roseus,NA,190757,Unknown,LC,0,WRASSE,190757,iucn,TRUE,5371517.2,3405284.3,4407639.3,2441406.4363427,71.695,AM,77.259,1.19,Wrasses,77,462,q1
Fis-29129,Chlorurus genazonatus,NA,190758,Unknown,LC,0,WRASSE,190758,iucn,TRUE,1765225.9,1439145.9,757090.5,431010.400278117,56.93,IUCN,52.607,0.388,Wrasses,4,462,q4
Fis-35827,Scarus ferrugineus,NA,190759,Unknown,LC,0,WRASSE,190759,iucn,TRUE,12617693,12010397.1,1714587.8,1107291.91989132,64.581,IUCN,14.276,3.242,Wrasses,20,462,q2
Fis-28592,Scarus hypselopterus,NA,190761,Unknown,NT,0.2,WRASSE,190761,iucn,TRUE,9120510.6,5920444.6,6405971.6,3205905.61358232,54.15,AM,92.421,1.729,Wrasses,22,462,q3
Fis-123152,Chlorurus frontalis,NA,190762,Stable,LC,0,WRASSE,190762,iucn,TRUE,15826749.7,7848135.5,10480150,2501535.81435332,31.874,AM,74.886,2.829,Wrasses,42,462,q3
