spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id
NA,NA,NA,NA,NA,NA,Paralbunea dayriti,Chn-eff8756a-9d9f-4430-886b-4a0badfed55d,Paralbunea dayriti,null,NA
NA,NA,NA,NA,NA,NA,Paralepas morula,SLB-156128,Paralepas morula,null,NA
NA,NA,NA,NA,NA,NA,Paralepidonotus ampulliferus,W-Pol-209641,Paralepidonotus ampulliferus,null,NA
NA,NA,NA,NA,NA,NA,Paralithodes camtschaticus,ITS-97935,Paralithodes camtschaticus,null,NA
NA,NA,NA,NA,NA,NA,Paralithodes platypus,ITS-97936,Paralithodes platypus,null,NA
NA,NA,NA,NA,NA,NA,Paralomis aculeata,SLB-88750,Paralomis aculeata,null,NA
NA,NA,NA,NA,NA,NA,Paralomis anamerae,SLB-100996,Paralomis anamerae,null,NA
NA,NA,NA,NA,NA,NA,Paralomis formosa,SLB-88751,Paralomis formosa,null,NA
NA,NA,NA,NA,NA,NA,Paralomis granulosa,SLB-88752,Paralomis granulosa,null,NA
NA,NA,NA,NA,NA,NA,Paralomis spinosissima,SLB-88753,Paralomis spinosissima,null,NA
NA,NA,NA,NA,NA,NA,Paralomis verrilli,ITS-97947,Paralomis verrilli,null,NA
NA,NA,NA,NA,NA,NA,Paramedaeus simplex,W-Bch-209008,Paramedaeus simplex,null,NA
NA,NA,NA,NA,NA,NA,Paramoera fissicauda,SLB-181365,Paramoera fissicauda,null,NA
NA,NA,NA,NA,NA,NA,Paramoera walkeri,SLB-98605,Paramoera walkeri,null,NA
NA,NA,NA,NA,NA,NA,Paramola cuvieri,SLB-92912,Paramola cuvieri,null,NA
NA,NA,NA,NA,NA,NA,Paramolgula gregaria,URM-2-3486,Paramolgula gregaria,null,NA
NA,NA,NA,NA,NA,NA,Paramunida scabra,Chn-ae1e5fbc-a8f3-4769-930f-a9ee579cc61b,Paramunida scabra,null,NA
NA,NA,NA,NA,NA,NA,Paramunida setigera,SLB-158021,Paramunida setigera,null,NA
NA,NA,NA,NA,NA,NA,Paramysis arenosa,ITS-90304,Paramysis arenosa,null,NA
NA,NA,NA,NA,NA,NA,Parantheopsis ocellata,Hex-193196,Parantheopsis ocellata,null,NA
NA,NA,NA,NA,NA,NA,Paranthus niveus,SLB-57504,Paranthus niveus,null,NA
NA,NA,NA,NA,NA,NA,Paranymphon spinosum,URM-2-320,Paranymphon spinosum,null,NA
NA,NA,NA,NA,NA,NA,Parapagurus richeri,SLB-184701,Parapagurus richeri,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis acclivirostris,ITS-95857,Parapenaeopsis acclivirostris,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis atlantica,ITS-95859,Parapenaeopsis atlantica,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis cornuta,ITS-95861,Parapenaeopsis cornuta,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis hardwickii,ITS-95865,Parapenaeopsis hardwickii,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis hungerfordi,ITS-95868,Parapenaeopsis hungerfordi,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis maxillipedo,ITS-95869,Parapenaeopsis maxillipedo,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis sculptilis,ITS-95873,Parapenaeopsis sculptilis,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis stylifera,ITS-95875,Parapenaeopsis stylifera,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeopsis tenella,ITS-95878,Parapenaeopsis tenella,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeus australiensis,ITS-95742,Parapenaeus australiensis,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeus fissurus,ITS-95743,Parapenaeus fissurus,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeus investigatoris,ITS-95744,Parapenaeus investigatoris,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeus lanceolatus,ITS-95745,Parapenaeus lanceolatus,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeus longipes,ITS-95746,Parapenaeus longipes,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeus longirostris,ITS-95733,Parapenaeus longirostris,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeus murrayi,ITS-551654,Parapenaeus murrayi,null,NA
NA,NA,NA,NA,NA,NA,Parapenaeus sextuberculatus,ITS-95747,Parapenaeus sextuberculatus,null,NA
NA,NA,NA,NA,NA,NA,Parapontocaris aspera,SLB-155191,Parapontocaris aspera,null,NA
NA,NA,NA,NA,NA,NA,Parapontocaris levigata,SLB-155209,Parapontocaris levigata,null,NA
NA,NA,NA,NA,NA,NA,Parapontophilus junceus,SLB-166521,Parapontophilus junceus,null,NA
NA,NA,NA,NA,NA,NA,Parapontophilus longirostris,SLB-190206,Parapontophilus longirostris,null,NA
NA,NA,NA,NA,NA,NA,Paraprionospio pinnata,W-Pol-131140,Paraprionospio pinnata,null,NA
NA,NA,NA,NA,NA,NA,Parapylocheles scorpio,SLB-12338,Parapylocheles scorpio,null,NA
NA,NA,NA,NA,NA,NA,Parasagitta elegans,W-Cha-105440,Parasagitta elegans,null,NA
NA,NA,NA,NA,NA,NA,Parasagitta friderici,W-Cha-105441,Parasagitta friderici,null,NA
NA,NA,NA,NA,NA,NA,Parasagitta tenuis,W-Cha-266257,Parasagitta tenuis,null,NA
NA,NA,NA,NA,NA,NA,Paraserolis polita,W-Iso-261921,Paraserolis polita,null,NA
NA,NA,NA,NA,NA,NA,Paratetilla bacca,W-Por-171366,Paratetilla bacca,null,NA
NA,NA,NA,NA,NA,NA,Paraturbanella teissieri,W-Gtr-114688,Paraturbanella teissieri,null,NA
NA,NA,NA,NA,NA,NA,Parawaldeckia kidderi,SLB-181658,Parawaldeckia kidderi,null,NA
NA,NA,NA,NA,NA,NA,Paraxanthias notatus,W-Bch-444325,Paraxanthias notatus,null,NA
NA,NA,NA,NA,NA,NA,Pareledone turqueti,W-Msc-239393,Pareledone turqueti,null,NA
NA,NA,NA,NA,NA,NA,Parerythrops obesa,ITS-90079,Parerythrops obesa,null,NA
NA,NA,NA,NA,NA,NA,Pareugyrioides galatheae,URM-2-3493,Pareugyrioides galatheae,null,NA
NA,NA,NA,NA,NA,NA,Paridotea ungulata,W-Iso-119052,Paridotea ungulata,null,NA
NA,NA,NA,NA,NA,NA,Paromola cuvieri,W-Bch-107264,Paromola cuvieri,null,NA
NA,NA,NA,NA,NA,NA,Paromola japonica,W-Bch-440209,Paromola japonica,null,NA
NA,NA,NA,NA,NA,NA,Parthenope massena,W-Bch-107367,Parthenope massena,null,NA
NA,NA,NA,NA,NA,NA,Parvamussium cristatellum,W-Msc-215410,Parvamussium cristatellum,null,NA
NA,NA,NA,NA,NA,NA,Parvamussium scitulum,W-Msc-391668,Parvamussium scitulum,null,NA
NA,NA,NA,NA,NA,NA,Parvamussium squalidulum,W-Msc-390696,Parvamussium squalidulum,null,NA
NA,NA,NA,NA,NA,NA,Parvanachis obesa,W-Msc-160440,Parvanachis obesa,null,NA
NA,NA,NA,NA,NA,NA,Parvisquilla multituberculata,SLB-102134,Parvisquilla multituberculata,null,NA
NA,NA,NA,NA,NA,NA,Parviturboides interruptus,W-Msc-419662,Parviturboides interruptus,null,NA
NA,NA,NA,NA,NA,NA,Pasiphaea barnardi,SLB-113039,Pasiphaea barnardi,null,NA
NA,NA,NA,NA,NA,NA,Pasiphaea major,SLB-113072,Pasiphaea major,null,NA
NA,NA,NA,NA,NA,NA,Pasiphaea multidentata,ITS-96166,Pasiphaea multidentata,null,NA
NA,NA,NA,NA,NA,NA,Pasiphaea pacifica,ITS-96163,Pasiphaea pacifica,null,NA
NA,NA,NA,NA,NA,NA,Pasiphaea sivado,ITS-96174,Pasiphaea sivado,null,NA
NA,NA,NA,NA,NA,NA,Pasiphaea tarda,ITS-96165,Pasiphaea tarda,null,NA
NA,NA,NA,NA,NA,NA,Patella ulyssiponensis,W-Msc-140684,Patella ulyssiponensis,null,NA
NA,NA,NA,NA,NA,NA,Patelloida pustulata,W-Msc-419326,Patelloida pustulata,null,NA
NA,NA,NA,NA,NA,NA,Patelloida saccharina,W-Msc-220948,Patelloida saccharina,null,NA
NA,NA,NA,NA,NA,NA,Patelloida striata,W-Msc-456641,Patelloida striata,null,NA
NA,NA,NA,NA,NA,NA,Patinopecten caurinus,W-Msc-393720,Patinopecten caurinus,null,NA
NA,NA,NA,NA,NA,NA,Pavona cactus,URM-Cn-4980,Pavona cactus,null,133558
NA,NA,NA,NA,NA,NA,Pavona decussata,URM-Cn-4984,Pavona decussata,null,133041
NA,NA,NA,NA,NA,NA,Pavona explanulata,URM-Cn-4988,Pavona explanulata,null,133382
NA,NA,NA,NA,NA,NA,Pavona gigantea,URM-Cn-4990,Pavona gigantea,null,133168
NA,NA,NA,NA,NA,NA,Pavona minuta,URM-Cn-4993,Pavona minuta,null,132904
NA,NA,NA,NA,NA,NA,Paziella hystricina,W-Msc-419940,Paziella hystricina,null,NA
NA,NA,NA,NA,NA,NA,Pecten jacobaeus,W-Msc-394429,Pecten jacobaeus,null,NA
NA,NA,NA,NA,NA,NA,Pecten maximus,W-Msc-140712,Pecten maximus,null,NA
NA,NA,NA,NA,NA,NA,Pectinaria antipoda,W-Pol-330431,Pectinaria antipoda,null,NA
NA,NA,NA,NA,NA,NA,Pectinia alcicornis,URM-Cn-5950,Pectinia alcicornis,null,132956
NA,NA,NA,NA,NA,NA,Pedinura flindersia,W-Iso-261964,Pedinura flindersia,null,NA
NA,NA,NA,NA,NA,NA,Pedipes mirabilis,W-Msc-420644,Pedipes mirabilis,null,NA
NA,NA,NA,NA,NA,NA,Pegea confoederata,URM-2-4194,Pegea confoederata,null,NA
NA,NA,NA,NA,NA,NA,Pelagia noctiluca,URM-Cn-10258,Pelagia noctiluca,null,NA
NA,NA,NA,NA,NA,NA,Pelagodiscus atlanticus,W-Bra-183339,Pelagodiscus atlanticus,null,NA
NA,NA,NA,NA,NA,NA,Pelagopenaeus balboae,ITS-551657,Pelagopenaeus balboae,null,NA
NA,NA,NA,NA,NA,NA,Pelecanus conspicillatus,ITS-174691,Pelecanus conspicillatus,null,22697608
NA,NA,NA,NA,NA,NA,Pelecanus crispus,ITS-174692,Pelecanus crispus,null,22697599
NA,NA,NA,NA,NA,NA,Pelecanus erythrorhynchos,ITS-174684,Pelecanus erythrorhynchos,null,22697611
NA,NA,NA,NA,NA,NA,Pelecanus occidentalis,ITS-174685,Pelecanus occidentalis,null,22733989
NA,NA,NA,NA,NA,NA,Pelecanus onocrotalus,ITS-174693,Pelecanus onocrotalus,null,22697590
NA,NA,NA,NA,NA,NA,Pelecanus philippensis,ITS-174694,Pelecanus philippensis,null,22697604
NA,NA,NA,NA,NA,NA,Pelecanus thagus,ITS-174690,Pelecanus thagus,null,22697619
NA,NA,NA,NA,NA,NA,Pelonaia corrugata,URM-2-3872,Pelonaia corrugata,null,NA
NA,NA,NA,NA,NA,NA,Peltarion spinulosum,W-Bch-366243,Peltarion spinulosum,null,NA
NA,NA,NA,NA,NA,NA,Penaeopsis balssi,ITS-551658,Penaeopsis balssi,null,NA
NA,NA,NA,NA,NA,NA,Penaeopsis challengeri,ITS-95764,Penaeopsis challengeri,null,NA
NA,NA,NA,NA,NA,NA,Penaeopsis eduardoi,ITS-551659,Penaeopsis eduardoi,null,NA
NA,NA,NA,NA,NA,NA,Penaeopsis mclaughlinae,SLB-158011,Penaeopsis mclaughlinae,null,NA
NA,NA,NA,NA,NA,NA,Penaeopsis rectacuta,ITS-95755,Penaeopsis rectacuta,null,NA
NA,NA,NA,NA,NA,NA,Penaeopsis serrata,ITS-95759,Penaeopsis serrata,null,NA
NA,NA,NA,NA,NA,NA,Penaeus esculentus,ITS-95625,Penaeus esculentus,null,NA
NA,NA,NA,NA,NA,NA,Penaeus monodon,ITS-95638,Penaeus monodon,null,NA
NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,ITS-95644,Penaeus semisulcatus,1,NA
NA,NA,NA,NA,NA,NA,Pennaria disticha,W-Hyd-117802,Pennaria disticha,null,NA
NA,NA,NA,NA,NA,NA,Pennatula phosphorea,W-Oct-128517,Pennatula phosphorea,null,NA
NA,NA,NA,NA,NA,NA,Pentamera chiloensis,W-Hol-529595,Pentamera chiloensis,null,NA
NA,NA,NA,NA,NA,NA,Pentanymphon antarcticum,URM-2-950,Pentanymphon antarcticum,null,NA
NA,NA,NA,NA,NA,NA,Pentapycnon charcoti,URM-2-1181,Pentapycnon charcoti,null,NA
NA,NA,NA,NA,NA,NA,Pentaster obtusatus,W-Ase-292770,Pentaster obtusatus,null,NA
NA,NA,NA,NA,NA,NA,Pentidotea wosnesenskii,W-Iso-261982,Pentidotea wosnesenskii,null,NA
NA,NA,NA,NA,NA,NA,Peracle diversa,W-Msc-140721,Peracle diversa,null,NA
NA,NA,NA,NA,NA,NA,Peracle reticulata,SLB-80096,Peracle reticulata,null,NA
NA,NA,NA,NA,NA,NA,Peramphithoe femorata,ITS-202761,Peramphithoe femorata,null,NA
NA,NA,NA,NA,NA,NA,Percnon abbreviatum,W-Bch-207575,Percnon abbreviatum,null,NA
NA,NA,NA,NA,NA,NA,Percnon guinotae,W-Bch-207573,Percnon guinotae,null,NA
NA,NA,NA,NA,NA,NA,Percnon planissimum,W-Bch-207574,Percnon planissimum,null,NA
NA,NA,NA,NA,NA,NA,Pericharax heteroraphis,W-Por-164768,Pericharax heteroraphis,null,NA
NA,NA,NA,NA,NA,NA,Periclimenaeus hecate,ITS-612339,Periclimenaeus hecate,null,NA
NA,NA,NA,NA,NA,NA,Periclimenella spinifera,Chn-5b98a280-b9a0-435b-8ed9-87b3f63fc29b,Periclimenella spinifera,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes americanus,ITS-96415,Periclimenes americanus,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes brevicarpalis,ITS-612391,Periclimenes brevicarpalis,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes ceratopthalmus,ITS-612400,Periclimenes ceratopthalmus,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes commensalis,ITS-612402,Periclimenes commensalis,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes hertwigi,ITS-612435,Periclimenes hertwigi,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes imperator,ITS-612439,Periclimenes imperator,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes incertus,ITS-612440,Periclimenes incertus,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes inornatus,ITS-612443,Periclimenes inornatus,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes lanipes,ITS-612453,Periclimenes lanipes,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes longicaudatus,ITS-96417,Periclimenes longicaudatus,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes psamathe,ITS-612493,Periclimenes psamathe,null,NA
NA,NA,NA,NA,NA,NA,Periclimenes soror,ITS-612506,Periclimenes soror,null,NA
NA,NA,NA,NA,NA,NA,Periglypta clathrata,SLB-92733,Periglypta clathrata,null,NA
NA,NA,NA,NA,NA,NA,Periglypta puerpera,W-Msc-590802,Periglypta puerpera,null,NA
NA,NA,NA,NA,NA,NA,Periglypta reticulata,W-Msc-714811,Periglypta reticulata,null,NA
NA,NA,NA,NA,NA,NA,Perinia tumida,W-Bch-217318,Perinia tumida,null,NA
NA,NA,NA,NA,NA,NA,Peristernia nassatula,W-Msc-208048,Peristernia nassatula,null,NA
NA,NA,NA,NA,NA,NA,Perna perna,W-Msc-140483,Perna perna,null,NA
NA,NA,NA,NA,NA,NA,Perna viridis,W-Msc-367822,Perna viridis,null,NA
NA,NA,NA,NA,NA,NA,Perophora bermudensis,URM-2-2726,Perophora bermudensis,null,NA
NA,NA,NA,NA,NA,NA,Perophora multiclathrata,URM-2-2736,Perophora multiclathrata,null,NA
NA,NA,NA,NA,NA,NA,Perophora viridis,URM-2-2745,Perophora viridis,null,NA
NA,NA,NA,NA,NA,NA,Perotrochus quoyanus,W-Msc-467973,Perotrochus quoyanus,null,NA
NA,NA,NA,NA,NA,NA,Perotrochus teramachii,W-Msc-468003,Perotrochus teramachii,null,NA
NA,NA,NA,NA,NA,NA,Persicula fluctuata,SLB-74466,Persicula fluctuata,null,NA
NA,NA,NA,NA,NA,NA,Persicula pulcherrima,W-Msc-517285,Persicula pulcherrima,null,NA
NA,NA,NA,NA,NA,NA,Pertusiconcha callithrix,W-Sca-378018,Pertusiconcha callithrix,null,NA
NA,NA,NA,NA,NA,NA,Petaloconchus erectus,SLB-77080,Petaloconchus erectus,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes borradailei,SLB-190394,Petrolisthes borradailei,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes boscii,SLB-158062,Petrolisthes boscii,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes carinipes,SLB-158063,Petrolisthes carinipes,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes coccineus,ITS-660147,Petrolisthes coccineus,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes decacanthus,SLB-190395,Petrolisthes decacanthus,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes laevigatus,SLB-187430,Petrolisthes laevigatus,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes lamarckii,SLB-158070,Petrolisthes lamarckii,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes militaris,SLB-158071,Petrolisthes militaris,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes pubescens,SLB-158075,Petrolisthes pubescens,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes rufescens,SLB-184040,Petrolisthes rufescens,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes scabriculus,SLB-158076,Petrolisthes scabriculus,null,NA
NA,NA,NA,NA,NA,NA,Petrolisthes tomentosus,SLB-158271,Petrolisthes tomentosus,null,NA
NA,NA,NA,NA,NA,NA,Phalacrocorax africanus,ITS-174729,Phalacrocorax africanus,null,22696725
NA,NA,NA,NA,NA,NA,Phalacrocorax albiventer,ITS-174730,Phalacrocorax albiventer,null,NA
NA,NA,NA,NA,NA,NA,Phalacrocorax aristotelis,ITS-174733,Phalacrocorax aristotelis,null,22696894
NA,NA,NA,NA,NA,NA,Phalacrocorax atriceps,ITS-174734,Phalacrocorax atriceps,null,22696818
NA,NA,NA,NA,NA,NA,Phalacrocorax auritus,ITS-174717,Phalacrocorax auritus,null,22696776
NA,NA,NA,NA,NA,NA,Phalacrocorax bougainvillii,ITS-174735,Phalacrocorax bougainvillii,null,22696810
NA,NA,NA,NA,NA,NA,Phalacrocorax brasilianus,ITS-554375,Phalacrocorax brasilianus,null,22696773
NA,NA,NA,NA,NA,NA,Phalacrocorax capensis,ITS-174737,Phalacrocorax capensis,null,22696806
NA,NA,NA,NA,NA,NA,Phalacrocorax capillatus,SLB-40321,Phalacrocorax capillatus,null,22696799
NA,NA,NA,NA,NA,NA,Phalacrocorax carbo,ITS-174715,Phalacrocorax carbo,null,22696792
NA,NA,NA,NA,NA,NA,Phalacrocorax chalconotus,SLB-130695,Phalacrocorax chalconotus,null,22696853
NA,NA,NA,NA,NA,NA,Phalacrocorax fuscescens,ITS-174742,Phalacrocorax fuscescens,null,22696770
NA,NA,NA,NA,NA,NA,Phalacrocorax fuscicollis,ITS-174743,Phalacrocorax fuscicollis,null,22696779
NA,NA,NA,NA,NA,NA,Phalacrocorax gaimardi,ITS-174744,Phalacrocorax gaimardi,null,22696898
NA,NA,NA,NA,NA,NA,Phalacrocorax georgianus,SLB-130721,Phalacrocorax georgianus,null,NA
NA,NA,NA,NA,NA,NA,Phalacrocorax harrisi,ITS-561969,Phalacrocorax harrisi,null,22696756
NA,NA,NA,NA,NA,NA,Phalacrocorax magellanicus,ITS-174745,Phalacrocorax magellanicus,null,22696883
NA,NA,NA,NA,NA,NA,Phalacrocorax melanoleucos,ITS-174746,Phalacrocorax melanoleucos,null,22696743
NA,NA,NA,NA,NA,NA,Phalacrocorax neglectus,ITS-174747,Phalacrocorax neglectus,null,22696766
NA,NA,NA,NA,NA,NA,Phalacrocorax niger,ITS-174748,Phalacrocorax niger,null,NA
NA,NA,NA,NA,NA,NA,Phalacrocorax nigrogularis,ITS-174749,Phalacrocorax nigrogularis,null,22696802
NA,NA,NA,NA,NA,NA,Phalacrocorax pelagicus,ITS-174725,Phalacrocorax pelagicus,null,22728950
NA,NA,NA,NA,NA,NA,Phalacrocorax penicillatus,ITS-174724,Phalacrocorax penicillatus,null,22696753
NA,NA,NA,NA,NA,NA,Phalacrocorax punctatus,ITS-174750,Phalacrocorax punctatus,null,22696901
NA,NA,NA,NA,NA,NA,Phalacrocorax pygmaeus,SLB-130717,Phalacrocorax pygmaeus,null,22696734
NA,NA,NA,NA,NA,NA,Phalacrocorax sulcirostris,ITS-174751,Phalacrocorax sulcirostris,null,22696788
NA,NA,NA,NA,NA,NA,Phalacrocorax urile,ITS-174728,Phalacrocorax urile,null,22696887
NA,NA,NA,NA,NA,NA,Phalium areola,W-Msc-217009,Phalium areola,null,NA
NA,NA,NA,NA,NA,NA,Phalium bandatum,W-Msc-217002,Phalium bandatum,null,NA
NA,NA,NA,NA,NA,NA,Phalium glaucum,W-Msc-217006,Phalium glaucum,null,NA
NA,NA,NA,NA,NA,NA,Phallusia colleta,URM-2-1964,Phallusia colleta,null,NA
NA,NA,NA,NA,NA,NA,Phallusia julinea,URM-2-1967,Phallusia julinea,null,NA
NA,NA,NA,NA,NA,NA,Phallusia mammillata,URM-2-1969,Phallusia mammillata,null,NA
NA,NA,NA,NA,NA,NA,Phallusia nigra,URM-2-1971,Phallusia nigra,null,NA
NA,NA,NA,NA,NA,NA,Phanogenia gracilis,SLB-193031,Phanogenia gracilis,null,NA
NA,NA,NA,NA,NA,NA,Pharella javanica,W-Msc-413603,Pharella javanica,null,NA
NA,NA,NA,NA,NA,NA,Pharus legumen,W-Msc-140736,Pharus legumen,null,NA
NA,NA,NA,NA,NA,NA,Pharyngodictyon mirabile,URM-2-3120,Pharyngodictyon mirabile,null,NA
NA,NA,NA,NA,NA,NA,Phascolion collare,SLB-88200,Phascolion collare,null,NA
NA,NA,NA,NA,NA,NA,Phascolion hedraeum,SLB-88204,Phascolion hedraeum,null,NA
NA,NA,NA,NA,NA,NA,Phascolion strombus,SLB-88217,Phascolion strombus,null,NA
NA,NA,NA,NA,NA,NA,Phascolion tuberculosum,SLB-88218,Phascolion tuberculosum,null,NA
NA,NA,NA,NA,NA,NA,Phascolosoma granulatum,SLB-88237,Phascolosoma granulatum,null,NA
NA,NA,NA,NA,NA,NA,Phascolosoma nigrescens,ITS-154933,Phascolosoma nigrescens,null,NA
NA,NA,NA,NA,NA,NA,Phascolosoma perlucens,ITS-154942,Phascolosoma perlucens,null,NA
NA,NA,NA,NA,NA,NA,Phascolosoma scolops,SLB-88247,Phascolosoma scolops,null,NA
NA,NA,NA,NA,NA,NA,Phascolosoma stephensoni,SLB-88248,Phascolosoma stephensoni,null,NA
NA,NA,NA,NA,NA,NA,Phasianella solida,W-Msc-208625,Phasianella solida,null,NA
NA,NA,NA,NA,NA,NA,Pherusa plumosa,W-Pol-130113,Pherusa plumosa,null,NA
NA,NA,NA,NA,NA,NA,Phestilla melanobrachia,W-Msc-536543,Phestilla melanobrachia,null,NA
NA,NA,NA,NA,NA,NA,Phidiana lynceus,W-Msc-181239,Phidiana lynceus,null,NA
NA,NA,NA,NA,NA,NA,Philarius gerlachei,ITS-612525,Philarius gerlachei,null,NA
NA,NA,NA,NA,NA,NA,Philine alba,W-Msc-533278,Philine alba,null,NA
NA,NA,NA,NA,NA,NA,Philine aperta,W-Msc-140744,Philine aperta,null,NA
NA,NA,NA,NA,NA,NA,Philine finmarchica,SLB-72781,Philine finmarchica,null,NA
NA,NA,NA,NA,NA,NA,Philine infundibulum,W-Msc-420545,Philine infundibulum,null,NA
NA,NA,NA,NA,NA,NA,Philine polystrigma,W-Msc-581408,Philine polystrigma,null,NA
NA,NA,NA,NA,NA,NA,Philine quadrata,W-Msc-140759,Philine quadrata,null,NA
NA,NA,NA,NA,NA,NA,Philinopsis cyanea,W-Msc-220968,Philinopsis cyanea,null,NA
NA,NA,NA,NA,NA,NA,Philobrya sublaevis,W-Msc-197365,Philobrya sublaevis,null,NA
NA,NA,NA,NA,NA,NA,Philobrya wandelensis,W-Msc-197366,Philobrya wandelensis,null,NA
NA,NA,NA,NA,NA,NA,Philocheras incisus,SLB-155210,Philocheras incisus,null,NA
NA,NA,NA,NA,NA,NA,Philocheras trispinosus,SLB-9802,Philocheras trispinosus,null,NA
NA,NA,NA,NA,NA,NA,Phoebastria irrorata,ITS-562021,Phoebastria irrorata,null,22698320
NA,NA,NA,NA,NA,NA,Phoebetria palpebrata,ITS-174531,Phoebetria palpebrata,null,22698448
NA,NA,NA,NA,NA,NA,Pholidoteuthis adami,SLB-71543,Pholidoteuthis adami,null,163243
NA,NA,NA,NA,NA,NA,Pholidoteuthis boschmai,W-Msc-225826,Pholidoteuthis boschmai,null,NA
NA,NA,NA,NA,NA,NA,Pholoe minuta,W-Pol-130603,Pholoe minuta,null,NA
NA,NA,NA,NA,NA,NA,Phorbas fictitius,W-Por-133679,Phorbas fictitius,null,NA
NA,NA,NA,NA,NA,NA,Phoronis muelleri,W-Pho-128549,Phoronis muelleri,null,NA
NA,NA,NA,NA,NA,NA,Phoronis ovalis,W-Pho-128550,Phoronis ovalis,null,NA
NA,NA,NA,NA,NA,NA,Phoronis psammophila,W-Pho-128552,Phoronis psammophila,null,NA
NA,NA,NA,NA,NA,NA,Phos textum,SLB-117288,Phos textum,null,NA
NA,NA,NA,NA,NA,NA,Phoxichilidium femoratum,URM-2-1165,Phoxichilidium femoratum,null,NA
NA,NA,NA,NA,NA,NA,Phtisica marina,ITS-95442,Phtisica marina,null,NA
NA,NA,NA,NA,NA,NA,Phyllacanthus imperialis,W-Ech-179611,Phyllacanthus imperialis,null,NA
NA,NA,NA,NA,NA,NA,Phylladiorhynchus integrirostris,ITS-660144,Phylladiorhynchus integrirostris,null,NA
NA,NA,NA,NA,NA,NA,Phyllangia americana,SLB-170167,Phyllangia americana,null,NA
NA,NA,NA,NA,NA,NA,Phyllidia coelestis,W-Msc-212836,Phyllidia coelestis,null,NA
NA,NA,NA,NA,NA,NA,Phyllidia elegans,W-Msc-536617,Phyllidia elegans,null,NA
NA,NA,NA,NA,NA,NA,Phyllidia ocellata,W-Msc-536623,Phyllidia ocellata,null,NA
NA,NA,NA,NA,NA,NA,Phyllidia varicosa,W-Msc-212835,Phyllidia varicosa,null,NA
NA,NA,NA,NA,NA,NA,Phyllidiella pustulosa,W-Msc-536574,Phyllidiella pustulosa,null,NA
NA,NA,NA,NA,NA,NA,Phylliroe atlantica,W-Msc-140777,Phylliroe atlantica,null,NA
NA,NA,NA,NA,NA,NA,Phyllodesmium serratum,SLB-94193,Phyllodesmium serratum,null,NA
NA,NA,NA,NA,NA,NA,Phyllodictyon anastomosans,SLB-131701,Phyllodictyon anastomosans,null,NA
NA,NA,NA,NA,NA,NA,Phyllolithodes papillosus,ITS-97933,Phyllolithodes papillosus,null,NA
NA,NA,NA,NA,NA,NA,Phyllospongia papyracea,W-Por-165287,Phyllospongia papyracea,null,NA
NA,NA,NA,NA,NA,NA,Phymactis clematis,Hex-2453,Phymactis clematis,null,NA
NA,NA,NA,NA,NA,NA,Phymactis papillosa,Hex-2476,Phymactis papillosa,null,NA
NA,NA,NA,NA,NA,NA,Phymodius monticulosus,SLB-12841,Phymodius monticulosus,null,NA
NA,NA,NA,NA,NA,NA,Phymodius ungulatus,SLB-12843,Phymodius ungulatus,null,NA
