iucn_sid,habitat,paired_map,max_depth,shallow_str,shallow
133483,"This species occurs in shallow, tropical reef environments on shallow reef slopes. This species is found from 2-25 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,25,TRUE,TRUE
133484,"This species occurs in shallow, tropical reef environments. It is found in turbid environments at the base of reefs and in intertidal pools, generally to depths of 20 m.",TRUE,20,TRUE,TRUE
133485,"This species is found in shallow, tropical reef environments. This species is found from 5-15 m.",TRUE,15,TRUE,TRUE
133487,"Relatively common in deep, turbid environments, but also occurs in shallow environments (Claereboudt 2006).",FALSE,NA,TRUE,TRUE
133488,"This species is found in shallow reef environments. <em>Pectinia</em> colonies occasionally reach 1 m or more in diameter (Wood 1983). For <em>P. africana</em>, colonies are usually less than 0.3 m across. This species is found from 3-30 m. <br/><br/><em>Pectinia</em> occurs in most reef habitats, both in shallow and deep areas (Wood 1983). This genus is typically conspicuous (Veron 1995).",TRUE,30,TRUE,TRUE
133489,"This species occurs in shallow, tropical reef environments. It is restricted to shallow reef edges. This species is found to at least 15 m.",TRUE,15,TRUE,TRUE
133492,"This species is found in shallow reef environments. It is a common coral in the Indo-Pacific, which is especially successful in shallow reef areas. Branched colonies often form large tracts along the reef front, while massive and encrusting species thrive at more exposed sites. (Wood 1983). <em>P. rus</em> is commonly found from 1 to 11 m, rarely from 12 to 20 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).<br/><br/>At Sámara, Costa Rica, <em>P. rus</em> was found on exposed rocky outcrops (Cortés pers. comm.).",TRUE,20,TRUE,TRUE
133493,"This species occurs in shallow reef environments. It prefers tropical habitats. This species is found on subtidal rock and rocky reefs, on the back and foreslope of the reef, and in lagoons. This species is found to 30 m. <br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983).",TRUE,30,TRUE,TRUE
133494,"This species occurs in shallow, tropical reef environments exposed to wave action, intertidal reef flats (Wallace 1999), and ultra shallow and exposed reef (Richards pers. comm.). This is found in depths of between 1 and 5 m.",TRUE,5,TRUE,TRUE
133495,This species is common at greater depths where it can grow in large fields. It reproduces asexually by fragmentation. This species is found to 25 m.,TRUE,25,FALSE,TRUE
133496,"This species may be a dominant species in lagoons or on back reef margins. <em>P. cylindrica</em> is commonly found from 1-11 m, rarely from 12-15 m, in the South China Sea and Gulf of Siam. (Titlyanov and Titlyanova 2002). This species is found to at least 20 m.",FALSE,20,FALSE,TRUE
133497,"This species occurs in shallow, tropical reef environments. It is found on slopes and horizontal substrates protected from wave action and with turbid water. This species is found in lagoons. This species is found to at least 18 m. <br/><br/>General genus information: <em>Caulastrea</em> is an uncommon coral. It often forms small colonies less than 30 cm in diameter (Wood 1983).",TRUE,18,TRUE,TRUE
133498,"It occurs shallow on sandy reef flats and deep sandy reef bases. It forms plates of over 1 m. <em>T. peltata</em> is commonly found from 9-20 m, rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found from 0.5-25 m.",TRUE,25,TRUE,TRUE
133500,"This species occurs in shallow reef environments. It is found subtidally on outer reefs, upper slopes or walls, and submerged reefs (Wallace 1999). This species is found from 8-20 m.",TRUE,20,TRUE,TRUE
133502,"<em>Psammocora superficialis</em> occurs in a wide range of reef environments; on rocky substrata and rubble from shallow water to 30 m. Sparse colonies of <em>P. superficialis</em> were found from 9-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).<br/><br/>In general, <em>Psammocora</em> species are very slow growing corals; with a calculated growth rate of 0.6cm/year for <em>P. superficialis</em> in Costa Rica (Guzmán and Cortés 1993, Guzmán and Cortés 1989). Sexual reproduction is important, but asexual reproduction and fragmentation are more effective strategies for colonizing free areas within the reef (Cortés and Guzmán 1998).",TRUE,30,TRUE,TRUE
133504,"This species is found in shallow to mid-slope reef environments, and sometimes in shallow seagrass habitats. On the south coast of Puerto Rico, occurs from 0.2-50 m, and is most abundant from 1-15 m (Goreau and Wells 1967, Weil 1992b). This species may be the dominant coral on the reef flat forming monospecific stands; colonies form a dense framework at 0.5-1.5 m depth, immediately behind the <em>Millepora</em> dominated reef crest and extending into the back reef (Goreau 1959, Glynn 1973).",TRUE,50,TRUE,TRUE
133506,"This species occurs in tropical, shallow reef environments. This species is found on the back and foreslopes of the reef and can be found in lagoons. This species is found from 8 m to at least 25 m.",FALSE,25,TRUE,TRUE
133509,This species is found in reef slope as an attached polyp with multiple mouths. Maximum size is over 50 cm. This species is found from 5-20 m.,TRUE,20,FALSE,TRUE
133511,"This species is found on rocky foreshores and caves.<br/><br/>This species is abundant in wide areas along the Israeli coast at a depth range of 0.5-10 m. It is found in natural habitats of sandstone reefs and disturbed sites such as areas exposed to domestic and industrial pollution, artificial boulders, submerged metal objects, jetties and marinas. Azooxanthellate colonies can be found in dark caves and crevices at a depth of 1-6 m. This species has the ability to live and reproduce under varying and diversified environmental conditions, such as a wide range of water temperatures, salinity, UV radiation, turbidity and strong wave energy (Fine <em>et al</em>. 2001).<br/><br/>This species is a gonochoric coral, which spawns for only two nights every year, precisely during the September full moon. This species is able to reproduce sexually while still at small colony size (Fine <em>et al</em>. 2001).",TRUE,10,FALSE,TRUE
133512,"This species occurs at depths of 1 to 40 m, but is most common in deeper water (&gt;20 m) (Reyes-Bonilla <em>et al</em>. 2005, López-Pérez <em>et al</em>. 2003).",FALSE,40,FALSE,TRUE
133513,This species occurs on shallow reefs. It is found on upper reef slopes exposed to strong wave action. This species is found from 5 to ~10 m depth.,TRUE,10,TRUE,TRUE
133516,"This species occurs in most shallow reef environments. This species is found in the outer reef channel, on the back and foreslope, and in lagoons. It can be found on subtidal rock and rocky reefs.",TRUE,NA,TRUE,TRUE
133517,This species is found commonly below a depth of 10 m in the inner part of Darvel Bay on steep hard substratum (Ditlev 2003). This species can be found to 20 m.,FALSE,20,FALSE,TRUE
133518,"This species occurs in shallow reef environments. This species is found in most reef locations from 0.5 m to approximately 15 m depth (Wallace 1999). <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,15,TRUE,TRUE
133521,"This species is found in most reef communities, from depths of 1-100 m (Reed, 1985). The crustos form is the more abundant form of the species in shallower habitats, lagoons, and silty environments (5-15 m), while the boulder form is mostly in fore reef habitats, channels, and deep lagoons, and is more abundant from 10-20 m. The deep-boulder form is often encountered associated with a pinkish-brown polychaete worm.",TRUE,100,TRUE,TRUE
133522,"This species is found in intermediate to deep fore reef habitats, deep lagoons, and channels from 10-40 m, though most abundant from 10-20 m. Occurs in cryptic habitats (under overhands, ledges) in shallower waters, but in exposed areas in deeper waters.",TRUE,40,TRUE,TRUE
133523,"This species is found in shallow reef environments, generally to a depth of 30 m.",FALSE,30,TRUE,TRUE
133525,"This species occurs in shallow, tropical reef environments. It is found mostly on upper reef slopes, but also grows deeper. This species is found to at least 40 m.",TRUE,40,TRUE,TRUE
133526,This species occurs in shallow reef environments. The maximum size is 20 cm across. This species is found to 40 m.,FALSE,40,TRUE,TRUE
133527,"This species occurs in shallow turbid reef environments. The genus occurs in a variety of reef habitats, but is a relatively small coral with a restricted range, so it is not often encountered (Wood 1983).",TRUE,NA,TRUE,TRUE
133528,"This species is found in a wide range of reef environments including crevices and deep, steep slopes. This species is found to 50 m.",TRUE,50,FALSE,TRUE
133530,It is found in most reef environments. The maximum size is approximately 25 cm across. This species is found to 30 m.,TRUE,30,FALSE,TRUE
133532,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes, especially those exposed to wave action or currents. It is found in shallow reef top and reef edge habitats often filling in spaces between other <em>Acropora</em> species (Wallace 1999). This species is found from 2-15 m.",TRUE,15,TRUE,TRUE
133534,This species occurs in shallow reef environments. It may form fields of at least 1 m across. This species is found to 15 m.,TRUE,15,TRUE,TRUE
133535,"This species is found in all reef environments from shallow back reef habitats, lagoons, channels, reef platforms, seagrass beds, and fore reefs. It occurs to depths of 75 m (Reed, 1985). This species is one of the early colonizers of formerly disturbed areas.",TRUE,75,TRUE,TRUE
133537,It is always found on soft horizontal and gently sloping bottoms usually in association with <em>Heteropsammnia</em> spp. and <em>Cyclosers</em> spp. It is a free-living polyp with a single mouth. The maximum size is 1.5 cm in diameter. This species is found from 15-100 m.,FALSE,100,FALSE,TRUE
133538,This species is found on reef slopes and reef flats as a free-living polyp with multiple mouths. The depth range is from 1-30 m (Hoeksema 1990). The maximum size is 62 cm in diameter.,TRUE,30,FALSE,TRUE
133540,"This species is found in shallow reef environments and lagoons, generally to depths of 15 m. This species forms large colonies that can be several metres across.",FALSE,15,TRUE,TRUE
133542,"This species occurs in tropical, shallow reef environments. This species is found on the back and foreslope of the reef and in lagoons. It may be found in the outer reef channel. This species is found to 20 m. <br/><br/>Species in this genus may be overlooked because of their low growth profile and the relatively small colony size (seldom exceeding 25 cm in diameter) (Wood 1983).",FALSE,20,TRUE,TRUE
133543,"This species is found in shallow reef environments. It is known to what depth this species can occur. It is a common coral which is especially successful in shallow reef areas, and forms small colonies of 10 cm or less.",TRUE,NA,TRUE,TRUE
133544,This species is found in deep water fore reef environments. The species is mostly found from 20-40 m depth (Vermeij <em>et al</em>. 2003).,FALSE,40,FALSE,TRUE
133545,This species is found in most reef environments. This species is found to 20 m.,TRUE,20,FALSE,TRUE
133547,"This species occurs in shallow, tropical reef environments and on rocky foreshores. It occurs subtidally (Wallace 1999). This species is found from 5-20 m.",TRUE,20,TRUE,TRUE
133548,"This species occurs in most areas on a reef, mostly in shady areas, in crevices and over-hangs. This species is found from 1-50 m.",TRUE,50,FALSE,TRUE
133551,This species is widespread on reefs but prefers calmer conditions where it may develop into super-colonies covering many square metres. This species is found to 40 m.,TRUE,40,FALSE,TRUE
133556,"This species occurs in most reef environments, including in semi-turbid areas. It prefers tropical reef environments. This species is found to at least 30 m.",TRUE,30,FALSE,TRUE
133557,This species is found in all reef habitats at depths of 1-20 m.,TRUE,20,FALSE,TRUE
133560,"This species occurs in most tropical reef environments. This species may be found on the back and foreslope of the reef, as well as in lagoons. This species is found to 25 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,25,FALSE,TRUE
133561,"This species is found in shallow, protected fringing reefs, generally to depths of 20 m.",FALSE,20,TRUE,TRUE
133562,It is found in protected reef environments. Colonies can grow up to 2 m across. This species is found from 5-30 m.,FALSE,30,FALSE,TRUE
133563,"This species occurs in shallow, tropical reef environments. It is found on shallow to mid reef slopes. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE
133564,"This species is found in the fore reef and back reef environments, consolidated hard-bottoms and rocky reefs, and lagoon environments, from 3-20 m.",TRUE,20,FALSE,TRUE
133566,"It is found in reef environments or on rocky headlands in high latitudes. This species is found from 10-40 m. <br/><br/>This genus is rounded, disk-like and attached to the substrate by a broad or narrow stem. It is fairly common on deep reefs, but is seldom found in areas of dense coral growth in shallow areas  (Wood 1983).",TRUE,40,TRUE,TRUE
133568,"This species is found in shallow reef environments, generally to depths of 15 m.",FALSE,15,TRUE,TRUE
133569,"This species occurs in shallow, tropical reef environments. It may be a dominant species on reef back margins. It is common in nearly all reef localities, but does not usually form heads more than a metre or two in diameter. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the foreslope, in lagoons, and in inter-reef substrate. It can be found in inter-reef rubble substrate. This species is found to 50 m.",TRUE,50,TRUE,TRUE
133570,"This species occurs in most reef environments, generally to depths of 30 m. However, it is commonly found from 9 to 15 m and rarely from 1 to 5 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,30,FALSE,TRUE
133571,"This species occurs in shallow reef environments. It prefers tropical habitats. This species is found on subtidal rock and rocky reefs, on the back and foreslope of the reef, and in lagoons. This species is found to 15 m. <br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983). This one of the main reef-building corals in Hong Kong, but uncommon to rare elsewhere, as far as is known.",TRUE,15,TRUE,TRUE
133572,"This species is found in shallow reef environments, generally in clear water (Sheppard and Sheppard 1991). This species is found to at least 20 m.",FALSE,20,TRUE,TRUE
133574,"This species is found in shallow, protected reef environments, especially lagoons. Reef slope only (D. Fenner pers. comm.). It is not known to which depth this species occurs.",TRUE,NA,TRUE,TRUE
133575,"This species occurs in seagrass beds, soft-bottom lagoon environments, soft-bottom and cobble back reef and fore reef slopes, and at the base of the reef, from 1-25 m. It is found in turbid environments with high rates of sedimentation, and is tolerant of fluctuations in temperature and salinity.",TRUE,25,FALSE,TRUE
133577,"This species occurs in shallow, tropical reef environments. It is found in a wide range of reef environments, typically on reef tops and outer reef flats. This species is found on the back and foreslope and in lagoons. It can be found in the outer reef channel. This species is found to 10 m.",FALSE,10,TRUE,TRUE
133581,This species occurs in most reef environments. This species is found from 5-20 m.,TRUE,20,FALSE,TRUE
133582,700,TRUE,NA,FALSE,NA
133584,"This species is found in shallow back-reef environments, especially seagrass beds. According to Goreau and Wells (1967), occurs from 0.1-47 m, but is found most commonly from 0.5-3.0 m (Glynn 1973, Weil 1992b).",TRUE,47,TRUE,TRUE
133586,This species is found in shallow or subtidal reef environments. Can live off coral reef habitats.,FALSE,NA,TRUE,TRUE
133587,"This species is found in reef slopes as a free-living polyp with multiple mouths. The depth range is from 6-25 m (Hoeksema 1990). The maximum size is 34 cm in diameter. In some areas, individuals reproduce asexually by fragmentation.",TRUE,25,FALSE,TRUE
133589,"This species occurs in shallow, tropical reef environments, generally to depths of 30 m.",TRUE,30,TRUE,TRUE
133590,"This species occurs in shallow reef environments or sandy lagoons, generally to depths of 10 m. Colonies are often partly buried in sand. This species is one of the hardiest Scleractinian species, and is often found in very high salinity and high temperature environments.",TRUE,10,TRUE,TRUE
133591,"This species is found in shallow to intermediate fore reef, back reef, lagoon, grassbed, and rocky reef environments, from 1-15 m. This species may be found to 20 m.",TRUE,20,TRUE,TRUE
133592,"This species occurs in shallow, protected reef environments, especially lagoons. This species is found from 2-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE
133595,"In the Indo-Pacific, this species is most abundant in shallow reef habitat at depths of less than 15 m. In the Gulf of Chiriquí, <em>M. platyphylla</em> has been reported to occur at depths of 2 to 18 m on coral reefs and coral communities.<br/><br/><em>Millepora</em> species are generally found in inshore areas characterized by turbidity, and exhibit a tolerance for siltation. They often occur in clear offshore sites (Lovell pers. comm.).",TRUE,18,TRUE,TRUE
133597,This species is found on fore-reef slopes in depths of 15-30 m. It is a single polyp attached to hard substrata.,TRUE,30,FALSE,TRUE
133598,"This species occurs in shallow reef environments. This species is found from 3-15 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,15,TRUE,TRUE
133599,"This species occurs in shallow, tropical reef environments. It is found mostly on upper reef slopes. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE
133600,"This species occurs in shallow, tropical reef environments. It is found on horizontal surfaces protected from wave action, found subtidally on surfaces such as submerged reef flats or ledges, or on very gentle slopes (Wallace 1999). This species is found between 10 and 20 m.",FALSE,20,TRUE,TRUE
133602,"This species occurs in shallow, tropical reef environments, especially exposed upper reef slopes and flats. It is found subtidally on sandy slopes and fringing reefs (Wallace 1999). This is a brooder and therefore has a smaller sexual reproductive output and limited dispersal capacity. This species is found from 8-20 m.",FALSE,20,TRUE,TRUE
133604,"This species occurs on shallow reefs. It is found on the upper reef slopes and lagoons. This species is found from 0.5-12 m depth.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,12,TRUE,TRUE
133606,This species is found on all reef habitats. This species lives in a wide range of depths and may be more resistant to increased temperatures. This species is found to 40 m.,TRUE,40,FALSE,TRUE
133607,"This species is found in subtidal reef environments, especially lagoons, generally to depths of 30 m. In the Red Sea this species is a relatively inconspicuous coral found on reef slopes down to 20 m deep (Sheppard and Sheppard 1991).",TRUE,30,FALSE,TRUE
133608,It is found on shallow reef slopes. Colonies of <em>O. egyptensis</em> may grow to over 1 m across. The genus <em>Oxypora</em> is typically conspicuous (Veron 1995).,FALSE,1,TRUE,TRUE
133610,This species was collected around 4-7 m depth on the fore reef (Claereboudt 2006).,FALSE,7,FALSE,TRUE
133611,"This species is found in deep water fore reef environments, and also found at intermediate depths in murky reef areas, from 12-25 m, but most abundant below 15 m in reef environments adjacent to sandy substrates. This species may be found to 30 m.",TRUE,30,FALSE,TRUE
133613,"This species is found in shallow reef environments, generally to depths of 30 m.",TRUE,30,TRUE,TRUE
133614,"This species is found in shallow reef environments, especially where protected from strong wave action, including vertical walls and beneath overhangs. The maximum size is 30 cm across. This species is found to 40 m.",TRUE,40,TRUE,TRUE
133618,"This species can be found in fore reef and back reef environments, lagoons, channels, from 3-40 m.",FALSE,40,FALSE,TRUE
133619,This species is found on upper reef slopes and lagoons. This species is found to 10 m.,TRUE,10,FALSE,TRUE
133620,"This species occurs in shallow, tropical reef environments. This species is found on the back slope, foreslope, and in lagoons. It is typically found in turbid to clear waters around high islands or in reef lagoons. This species is found to at least 15 m.",FALSE,15,TRUE,TRUE
133621,"This species occurs in shallow, tropical reef environments. It is found on upper and lower reef slopes protected from wave action and inter-reef channels. This species is found from 5-25 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,25,TRUE,TRUE
133622,"This species occurs in shallow, tropical reef environments. It is found in shallow reef environments and on soft substrates. In Hawaii it occurs in highly disturbed environments where it is one of the two dominant species of coral. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE
133625,"This species occurs on sandy reef slope, and may be most abundant in very deep waters (D. Fenner pers. comm.). This species is found from 10 m to more than 40 m.",FALSE,40,FALSE,TRUE
133628,"This species occurs in tropical, shallow reef environments. It is generally a small species. This species is found on the back slope and foreslope of reefs as well as in lagoons and can be found in the outer reef channel. This species is found to at least 20 m.",FALSE,20,TRUE,TRUE
133629,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found in the outer reef channel and in lagoons. This species is found to 20 m.",FALSE,20,TRUE,TRUE
133630,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found in lagoons to 20 m.",FALSE,20,TRUE,TRUE
133631,"This species occurs in shallow, tropical reef environments. It is found on reef slopes protected from wave action. This species is found in lagoons. This species is found to at least 25 m.",TRUE,25,TRUE,TRUE
133633,"It is common in shallow turbid environments. Mass colonies of <em>T. mesenterina</em> are found from 9-15 m, rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found to 20 m.",TRUE,20,TRUE,TRUE
133634,"This species occurs in shallow, tropical reef environments. It is sometimes a dominant species of intertidal habitats. This species can be a primary reef builder in East Africa, Gulf of Aden, and Hong Kong (DeVantier, Obura, Huang, Johan, Syahrir, and Hodgson pers. comm.). It is commonly found from 1-15 m, with mass colonies at 1-2 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. This species is found to 20 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,20,TRUE,TRUE
133636,It usually occurs on lower reef slopes with soft substrates. It can form large fields even on sandy bottoms. This species is found from 10-30 m.,TRUE,30,FALSE,TRUE
133637,This species occurs in shallow reef environments. The maximum size is over 1 m across. This species is found from 2-20 m.,TRUE,20,TRUE,TRUE
133638,"This species occurs in shallow and deeper, tropical reefs in turbid environments and muddy bottoms. It is found on reef slopes. This species is found on subtidal rock and rocky reefs, in lagoons, and in inter-reef soft substrate. This species is found from 5 m to at least 30 m.",TRUE,30,TRUE,TRUE
133639,"It is found on protected reef slopes below 30 metres, on reef walls (Wallace 1999), on submerged shelf reefs 10-70 m, and shipwrecks (Richards pers. comm.).",TRUE,70,FALSE,TRUE
133640,This species is found in shallow reef environments. This species is found from 3 m to more than 20 m.,FALSE,20,TRUE,TRUE
133642,This species is found in mid-reef slopes. This species is found to 20 m.,TRUE,20,FALSE,TRUE
133643,"This species is found on upper reef slopes, generally to depths of 20 m.",FALSE,20,FALSE,TRUE
133645,"This species is found in shallow reef environments, generally to depths of 20 m.",TRUE,20,TRUE,TRUE
133646,"This species occurs in shallow, tropical reef environments. It is found on upper and mid reef slopes and in lagoons. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE
133647,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes exposed to strong wave action. This species appears to be confined to reef-edge habitats with good water circulation (Wallace 1999). <em>Acropora polystoma</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 3-10 m.",TRUE,10,TRUE,TRUE
133648,"This species occurs in most tropical reef environments. It is very common on shallow reef flats in highly fluctuating environments, and is resistant to warming and high salinity. It is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslopes of reefs, in lagoons and in inter-reef soft and rubble substrate. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE
133649,"This species is found in shallow reef environments, especially reef margins and reef crests exposed to strong wave action. It is commonly found in subtidal reef flats. The maximum depth it is found is to 10-15 m. Often occurs in sympatry with <em>Acropora robusta</em>, which is its sister species (Richards pers. comm.).",TRUE,15,TRUE,TRUE
133651,"This species occurs in most tropical reef environments, especially back reef margins. This species is found on the back and foreslope of the reef and in lagoons.<br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983).",TRUE,NA,FALSE,NA
133653,"This species occurs in shallow, tropical reef environments, especially exposed upper reef slopes and flats. This species is found from 0-12 m.",TRUE,12,TRUE,TRUE
133654,"This species occurs in a wide range of shallow reef environments. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. It can be found on inter-tidal rubble substrate. This species is found to 20 m.",TRUE,20,TRUE,TRUE
133656,Occurs around 10 m in protected areas (Fenner pers. comm.). Shallow reef environments.,FALSE,10,TRUE,TRUE
133658,"This species occurs on shallow reefs. It occurs on upper reef slopes. This species is found from 1-25 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,25,TRUE,TRUE
133659,This species occurs in shallow reef environments. The maximum size is approximately 25 cm across. This species is found to 40 m.,TRUE,40,TRUE,TRUE
133660,"This species occurs in all shallow, tropical reef environments, especially upper reef slopes and reef flats. It is found intertidally or just subtidally on reef flats, reef tops or submerged reefs (Wallace 1999). This species is found to 15 m depth.",TRUE,15,TRUE,TRUE
133662,"This species is common on reef slopes. This species is found in reef environments protected from strong wave action. It is commonly found from 3-15 m, rarely from 1-2 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). The maximum size is over 5 m.",TRUE,15,FALSE,TRUE
133665,"This species occurs in shallow, tropical reef environments on semi-exposed reef slopes. This species is found in lagoons. It is found to 15 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,15,TRUE,TRUE
133666,"This species occurs in shallow, tropical reef environments, usually reef flats, but also lagoons and upper reef slopes. This species is typically found in intertidal or shallow subtidal areas (Wallace 1999). This species is found from 2-12 m.",TRUE,12,TRUE,TRUE
133668,"This species is usually found free-living on soft substrates, generally to depths of 30 m.. It is commonly found from 9-20 m, but rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,30,FALSE,TRUE
133671,It is almost always found on soft horizontal and gently sloping sandy bottoms as a free-living polyp with multiple mouths. It usually occurs in association with <em>Heterocyathus</em> spp. and <em>Cycloseris</em> spp. The maximum size is 2.5 cm. This species is found from 15-25 m.,FALSE,25,FALSE,TRUE
133672,"This species occurs in shallow, tropical reef environments on steep reef slopes. This species is found from 10-40 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,40,TRUE,TRUE
133673,"This species is found on reef slopes and is a free living adult. It is commonly found from 12-20 m, rarely from 9-11 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). The depth range is from 1-25 m (Hoeksema 1990).",TRUE,25,FALSE,TRUE
133674,"This species occurs in shallow, tropical and subtropical reef environments. It is found in subtidal muddy reef flats and in other inshore habitats. This species is found to at least 40 m.",TRUE,40,TRUE,TRUE
133676,"This species occurs in shallow reef environments, generally to depths of 20 m.",TRUE,20,TRUE,TRUE
133677,"This species occurs in shallow, tropical reef environments on upper reef slopes, intertidally or just subtidally on shallow reef tops and edges (Wallace 1999). This species is found from 3-15 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983)",FALSE,15,TRUE,TRUE
133679,It is almost always found on soft horizontal and gently sloping sandy bottoms as a free-living polyp with one mouth. It usually occurs in association with <em>Heterocyathus</em> and <em>Cycloseris</em> species. The maximum size is 1.5 cm. It has a depth range of 10-35 m on the Great Barrier Reef (Fisk 1983). This species may be found to 100 m.,TRUE,100,FALSE,TRUE
133680,"This species is found in all reef and near-reef environments. <em>Porites astreoides</em> dominates on the shallow exposed fore reef where other massive species are rare, and it is found on the deep reef and in the back reef; depths range from 0.2-70 m, with the highest abundance from 1-15 m (Goreau and Wells 1967, Lang 2003). Also present in subtidal rocky environments and seagrass beds. They commonly inhabit disturbed reef surfaces (and are often the first to recolonize areas following disturbance), and are also common in areas of high sedimentation and high turbidity.",TRUE,70,TRUE,TRUE
133681,"This species occurs in shallow, tropical reef environments. It is found on exposed upper reef slopes and flats. This species is found from 0-5 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,5,TRUE,TRUE
