iucn_sid,deep,area,totarea,shallow_pct,deep_pct,habitat,paired_map,max_depth,shallow_str,shallow,spp_group,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells
133498,shallow,11526070.18,22251362.65,0.5179939027239755,0.4820060972760245,"It occurs shallow on sandy reef flats and deep sandy reef bases. It forms plates of over 1 m. <em>T. peltata</em> is commonly found from 9-20 m, rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found from 0.5-25 m.",TRUE,25,TRUE,TRUE,CORALS_Part3,Turbinaria peltata,Anthozoa,URM-Cn-5473,NA,24536072.1,9603620.7,25671662.4,8468030.32906376,AM,88.175,39.141,6.623,Corals,48
133500,shallow,1980506.51,3194438.15,0.6199858682504152,0.38001413174958476,"This species occurs in shallow reef environments. It is found subtidally on outer reefs, upper slopes or walls, and submerged reefs (Wallace 1999). This species is found from 8-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora kosurini,Anthozoa,URM-Cn-4771,NA,3651727.4,2645086.6,5097284.2,1199529.8214227837,AM,45.349,72.434,0.986,Corals,3
133502,shallow,12598938.67,26507696.03,0.47529361494643635,0.5247063850535636,"<em>Psammocora superficialis</em> occurs in a wide range of reef environments; on rocky substrata and rubble from shallow water to 30 m. Sparse colonies of <em>P. superficialis</em> were found from 9-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).<br/><br/>In general, <em>Psammocora</em> species are very slow growing corals; with a calculated growth rate of 0.6cm/year for <em>P. superficialis</em> in Costa Rica (Guzmán and Cortés 1993, Guzmán and Cortés 1989). Sexual reproduction is important, but asexual reproduction and fragmentation are more effective strategies for colonizing free areas within the reef (Cortés and Guzmán 1998).",TRUE,30,TRUE,TRUE,CORALS_Part3,Psammocora superficialis,Anthozoa,URM-Cn-6142,NA,29050150.9,14883064.8,31856588.5,12076627.139004007,AM,81.143,51.232,7.842,Corals,68
133504,shallow,1721973.23,3078696.25,0.5593189747121042,0.44068102528789577,"This species is found in shallow to mid-slope reef environments, and sometimes in shallow seagrass habitats. On the south coast of Puerto Rico, occurs from 0.2-50 m, and is most abundant from 1-15 m (Goreau and Wells 1967, Weil 1992b). This species may be the dominant coral on the reef flat forming monospecific stands; colonies form a dense framework at 0.5-1.5 m depth, immediately behind the <em>Millepora</em> dominated reef crest and extending into the back reef (Goreau 1959, Glynn 1973).",TRUE,50,TRUE,TRUE,CORALS_Part3,Porites furcata,Anthozoa,URM-Cn-6055,NA,3467651.3,2093122.7,3973452.4,1587321.5680125207,AM,75.835,60.361,0.936,Corals,66
133506,shallow,395549.75,654017.8,0.6047996705900053,0.3952003294099947,"This species occurs in tropical, shallow reef environments. This species is found on the back and foreslopes of the reef and can be found in lagoons. This species is found from 8 m to at least 25 m.",FALSE,25,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133509,shallow,7975183.13,15957515.6,0.49977598831236614,0.5002240116876339,This species is found in reef slope as an attached polyp with multiple mouths. Maximum size is over 50 cm. This species is found from 5-20 m.,TRUE,20,FALSE,TRUE,CORALS_Part1,Podabacia motuporensis,Anthozoa,URM-Cn-5789,NA,17382053.7,4815578.7,17830487.1,4367145.315590075,AM,90.688,27.704,4.692,Corals,4
133511,shallow,1131116.2,2027039.2599999998,0.5580139577562993,0.44198604224370075,"This species is found on rocky foreshores and caves.<br/><br/>This species is abundant in wide areas along the Israeli coast at a depth range of 0.5-10 m. It is found in natural habitats of sandstone reefs and disturbed sites such as areas exposed to domestic and industrial pollution, artificial boulders, submerged metal objects, jetties and marinas. Azooxanthellate colonies can be found in dark caves and crevices at a depth of 1-6 m. This species has the ability to live and reproduce under varying and diversified environmental conditions, such as a wide range of water temperatures, salinity, UV radiation, turbidity and strong wave energy (Fine <em>et al</em>. 2001).<br/><br/>This species is a gonochoric coral, which spawns for only two nights every year, precisely during the September full moon. This species is able to reproduce sexually while still at small colony size (Fine <em>et al</em>. 2001).",TRUE,10,FALSE,TRUE,CORALS_Part3,Oculina patagonica,Anthozoa,URM-Cn-5916,NA,2503985.8,1369547.6,2532788.8,1340744.5841053706,AM,97.897,54.695,0.676,Corals,9
133512,shallow,196810.43,278991.36,0.7054355733453538,0.2945644266546462,"This species occurs at depths of 1 to 40 m, but is most common in deeper water (&gt;20 m) (Reyes-Bonilla <em>et al</em>. 2005, López-Pérez <em>et al</em>. 2003).",FALSE,40,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133513,shallow,9864801.66,17972501.490000002,0.5488830625769501,0.4511169374230499,This species occurs on shallow reefs. It is found on upper reef slopes exposed to strong wave action. This species is found from 5 to ~10 m depth.,TRUE,10,TRUE,TRUE,CORALS_Part1,Acropora anthocercis,Anthozoa,URM-Cn-4712,NA,19926438.8,11366419.6,22922473.6,8370384.815089187,AM,73.641,57.042,5.379,Corals,83
133516,shallow,8995724.96,15624760.75,0.575735213097583,0.424264786902417,"This species occurs in most shallow reef environments. This species is found in the outer reef channel, on the back and foreslope, and in lagoons. It can be found on subtidal rock and rocky reefs.",TRUE,NA,TRUE,TRUE,CORALS_Part1,Favia truncatus,Anthozoa,URM-Cn-5556,NA,17299186.8,10441379.8,19514138.7,8226427.96433407,AM,78.787,60.358,4.67,Corals,43
133517,shallow,82261.26,122350.81999999999,0.6723392618047023,0.32766073819529773,This species is found commonly below a depth of 10 m in the inner part of Darvel Bay on steep hard substratum (Ditlev 2003). This species can be found to 20 m.,FALSE,20,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133518,shallow,5345204.2,9212867.61,0.5801889733222814,0.41981102667771864,"This species occurs in shallow reef environments. This species is found in most reef locations from 0.5 m to approximately 15 m depth (Wallace 1999). <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133521,shallow,1733697.59,3137487.23,0.5525751860988452,0.44742481390115485,"This species is found in most reef communities, from depths of 1-100 m (Reed, 1985). The crustos form is the more abundant form of the species in shallower habitats, lagoons, and silty environments (5-15 m), while the boulder form is mostly in fore reef habitats, channels, and deep lagoons, and is more abundant from 10-20 m. The deep-boulder form is often encountered associated with a pinkish-brown polychaete worm.",TRUE,100,TRUE,TRUE,CORALS_Part1,Stephanocoenia intersepta,Anthozoa,URM-Cn-5006,NA,3527875.8,5557789.2,7218468.1,1867196.807872088,IUCN,52.927,63.476,1.5,Corals,25
133522,shallow,1716087.14,3072810.16,0.5584748326919096,0.44152516730809044,"This species is found in intermediate to deep fore reef habitats, deep lagoons, and channels from 10-40 m, though most abundant from 10-20 m. Occurs in cryptic habitats (under overhands, ledges) in shallower waters, but in exposed areas in deeper waters.",TRUE,40,TRUE,TRUE,CORALS_Part3,Helioseris cucullata,Anthozoa,URM-Cn-4959,NA,3462092.9,2339933.5,4138958.0,1663068.29288805,AM,71.073,67.587,0.935,Corals,19
133523,shallow,9104960.77,18081552.41,0.5035497264584706,0.4964502735415294,"This species is found in shallow reef environments, generally to a depth of 30 m.",FALSE,30,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133525,shallow,11861524.99,23106841.43,0.5133338983579115,0.48666610164208846,"This species occurs in shallow, tropical reef environments. It is found mostly on upper reef slopes, but also grows deeper. This species is found to at least 40 m.",TRUE,40,TRUE,TRUE,CORALS_Part1,Montipora monasteriata,Anthozoa,URM-Cn-4920,NA,25564172.0,14549078.2,27797497.5,12315752.642222812,AM,84.65,56.912,6.901,Corals,68
133526,shallow,3855543.11,8740588.43,0.4411079575337012,0.5588920424662989,This species occurs in shallow reef environments. The maximum size is 20 cm across. This species is found to 40 m.,FALSE,40,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133527,shallow,406758.52,561660.22,0.7242074576689801,0.2757925423310199,"This species occurs in shallow turbid reef environments. The genus occurs in a variety of reef habitats, but is a relatively small coral with a restricted range, so it is not often encountered (Wood 1983).",TRUE,NA,TRUE,TRUE,CORALS_Part1,Mussismilia harttii,Anthozoa,URM-Cn-5879,NA,688544.6,260656.0,712559.6,236640.98261091867,AM,90.787,37.856,0.186,Corals,9
133528,shallow,10098609.89,17146333.96,0.5889661261444368,0.4110338738555632,"This species is found in a wide range of reef environments including crevices and deep, steep slopes. This species is found to 50 m.",TRUE,50,FALSE,TRUE,CORALS_Part3,Blastomussa merleti,Anthozoa,URM-Cn-5859,NA,19388122.0,12635962.8,21753494.1,10270590.705676455,AM,81.281,65.174,5.233,Corals,45
133530,shallow,6922931.65,15059038.3,0.4597193733148285,0.5402806266851715,It is found in most reef environments. The maximum size is approximately 25 cm across. This species is found to 30 m.,TRUE,30,FALSE,TRUE,CORALS_Part3,Stylophora subseriata,Anthozoa,SLB-117551,NA,16789909.1,12578054.3,22005564.2,7362399.240032858,AM,58.534,74.914,4.532,Corals,22
133532,shallow,10322747.49,20266673.200000003,0.509345929059536,0.490654070940464,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes, especially those exposed to wave action or currents. It is found in shallow reef top and reef edge habitats often filling in spaces between other <em>Acropora</em> species (Wallace 1999). This species is found from 2-15 m.",TRUE,15,TRUE,TRUE,CORALS_Part3,Acropora verweyi,Anthozoa,URM-Cn-4851,NA,22201465.0,12636811.0,24678736.0,10159540.039914109,AM,80.396,56.919,5.993,Corals,38
133534,shallow,1609624.99,5251562.09,0.3065040386868967,0.6934959613131033,This species occurs in shallow reef environments. It may form fields of at least 1 m across. This species is found to 15 m.,TRUE,15,TRUE,TRUE,CORALS_Part3,Pocillopora zelli,Anthozoa,URM-Cn-5986,NA,5481286.9,2159967.3,6305580.0,1335674.1414144442,AM,61.838,39.406,1.48,Corals,4
133535,shallow,2118729.02,3630353.74,0.5836150336137766,0.41638496638622335,"This species is found in all reef environments from shallow back reef habitats, lagoons, channels, reef platforms, seagrass beds, and fore reefs. It occurs to depths of 75 m (Reed, 1985). This species is one of the early colonizers of formerly disturbed areas.",TRUE,75,TRUE,TRUE,CORALS_Part3,Agaricia agaricites,Anthozoa,URM-Cn-4950,NA,4151615.3,3665614.7,4902068.0,2915161.909216678,AM,79.527,88.294,1.121,Corals,136
133537,shallow,2551813.25,3721611.3200000003,0.6856743035702073,0.3143256964297927,It is always found on soft horizontal and gently sloping bottoms usually in association with <em>Heteropsammnia</em> spp. and <em>Cyclosers</em> spp. It is a free-living polyp with a single mouth. The maximum size is 1.5 cm in diameter. This species is found from 15-100 m.,FALSE,100,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133538,shallow,11763137.59,24293175.85,0.48421571813551084,0.5157842818644891,This species is found on reef slopes and reef flats as a free-living polyp with multiple mouths. The depth range is from 1-30 m (Hoeksema 1990). The maximum size is 62 cm in diameter.,TRUE,30,FALSE,TRUE,CORALS_Part3,Herpolitha limax,Anthozoa,SLB-62658,NA,26502038.4,6286432.4,27275587.5,5512883.335648092,AM,87.695,23.721,7.154,Corals,48
133540,shallow,837792.6,2303765.66,0.36366224852921886,0.6363377514707811,"This species is found in shallow reef environments and lagoons, generally to depths of 15 m. This species forms large colonies that can be several metres across.",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133542,shallow,4253623.94,6946743.15,0.6123191613900393,0.3876808386099607,"This species occurs in tropical, shallow reef environments. This species is found on the back and foreslope of the reef and in lagoons. It may be found in the outer reef channel. This species is found to 20 m. <br/><br/>Species in this genus may be overlooked because of their low growth profile and the relatively small colony size (seldom exceeding 25 cm in diameter) (Wood 1983).",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133543,shallow,152476.12,574341.11,0.2654800733313344,0.7345199266686656,"This species is found in shallow reef environments. It is known to what depth this species can occur. It is a common coral which is especially successful in shallow reef areas, and forms small colonies of 10 cm or less.",TRUE,NA,TRUE,TRUE,CORALS_Part3,Porites brighami,Anthozoa,SLB-158796,NA,587095.8,152986.0,634742.9,105338.95390168048,AM,68.855,26.058,0.158,Corals,11
133544,shallow,20531.2,47692.350000000006,0.43049252133727944,0.5695074786627206,This species is found in deep water fore reef environments. The species is mostly found from 20-40 m depth (Vermeij <em>et al</em>. 2003).,FALSE,40,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133545,shallow,5636330.36,12226178.97,0.46100505921188883,0.5389949407881112,This species is found in most reef environments. This species is found to 20 m.,TRUE,20,FALSE,TRUE,CORALS_Part1,Paraclavarina triangularis,Anthozoa,SLB-62704,NA,13368834.3,5179362.3,14814609.1,3733587.4308174723,AM,72.086,38.742,3.609,Corals,3
133547,shallow,9507628.38,17987851.98,0.5285582953746321,0.47144170462536794,"This species occurs in shallow, tropical reef environments and on rocky foreshores. It occurs subtidally (Wallace 1999). This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora yongei,Anthozoa,URM-Cn-4855,NA,19677208.6,10790659.6,22443785.6,8024082.652111641,AM,74.361,54.838,5.312,Corals,118
133548,shallow,10484732.18,20719832.5,0.5060239835433032,0.49397601645669675,"This species occurs in most areas on a reef, mostly in shady areas, in crevices and over-hangs. This species is found from 1-50 m.",TRUE,50,FALSE,TRUE,CORALS_Part1,Stylocoeniella armata,Anthozoa,URM-Cn-5007,NA,22698673.7,14020944.6,26158132.8,10561485.44920451,AM,75.326,61.77,6.127,Corals,40
133551,shallow,11659741.39,23765247.71,0.4906214962402342,0.5093785037597658,This species is widespread on reefs but prefers calmer conditions where it may develop into super-colonies covering many square metres. This species is found to 40 m.,TRUE,40,FALSE,TRUE,CORALS_Part1,Lobophyllia corymbosa,Anthozoa,URM-Cn-5865,NA,25942969.7,13052558.8,28114454.0,10881074.48006463,AM,83.364,50.313,7.003,Corals,64
133556,shallow,11280750.64,23285796.32,0.48444770730520587,0.5155522926947942,"This species occurs in most reef environments, including in semi-turbid areas. It prefers tropical reef environments. This species is found to at least 30 m.",TRUE,30,FALSE,TRUE,CORALS_Part3,Montipora spumosa,Anthozoa,URM-Cn-4935,NA,25448232.8,12713929.3,27824034.5,10338127.588046534,AM,81.313,49.96,6.869,Corals,67
133557,shallow,6411026.44,12817924.88,0.5001610245043033,0.49983897549569667,This species is found in all reef habitats at depths of 1-20 m.,TRUE,20,FALSE,TRUE,CORALS_Part3,Acanthastrea brevis,Anthozoa,SLB-158238,NA,14313208.0,9611389.3,17853895.1,6070702.299319691,AM,63.162,67.15,3.864,Corals,20
133560,shallow,10234050.64,20501170.15,0.4991934882312072,0.5008065117687928,"This species occurs in most tropical reef environments. This species may be found on the back and foreslope of the reef, as well as in lagoons. This species is found to 25 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,25,FALSE,TRUE,CORALS_Part1,Goniastrea palauensis,Anthozoa,URM-Cn-5577,NA,22371381.3,11841030.0,24570785.9,9641625.413176678,AM,81.426,52.929,6.039,Corals,48
133561,shallow,312424.25,687662.15,0.45432811737566187,0.5456718826243381,"This species is found in shallow, protected fringing reefs, generally to depths of 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133562,shallow,338474.27,475518.34,0.7118006636715631,0.28819933632843686,It is found in protected reef environments. Colonies can grow up to 2 m across. This species is found from 5-30 m.,FALSE,30,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133563,shallow,10358764.46,19970075.57,0.5187143345396965,0.4812856654603035,"This species occurs in shallow, tropical reef environments. It is found on shallow to mid reef slopes. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part1,Montipora peltiformis,Anthozoa,URM-Cn-4927,NA,21870535.7,13404608.1,24642393.4,10632750.457215762,AM,79.322,61.291,5.904,Corals,56
133564,shallow,1628245.18,2966594.7800000003,0.5488599895668932,0.4511400104331068,"This species is found in the fore reef and back reef environments, consolidated hard-bottoms and rocky reefs, and lagoon environments, from 3-20 m.",TRUE,20,FALSE,TRUE,CORALS_Part3,Isophyllastrea rigida,Anthozoa,URM-Cn-5863,NA,3327084.3,1220564.9,3496781.1,1050868.1057368922,AM,86.097,36.686,0.898,Corals,27
133566,shallow,5696471.72,9960283.19,0.5719186504374882,0.42808134956251176,"It is found in reef environments or on rocky headlands in high latitudes. This species is found from 10-40 m. <br/><br/>This genus is rounded, disk-like and attached to the substrate by a broad or narrow stem. It is fairly common on deep reefs, but is seldom found in areas of dense coral growth in shallow areas  (Wood 1983).",TRUE,40,TRUE,TRUE,CORALS_Part3,Scolymia australis,Anthozoa,URM-Cn-5886,1,11288944.1,5910677.2,13753859.5,3445761.8209564886,AM,58.297,52.358,3.047,Corals,27
133568,shallow,3773490.27,6327262.05,0.5963859628668295,0.40361403713317046,"This species is found in shallow reef environments, generally to depths of 15 m.",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133569,shallow,12926032.16,25875031.98,0.4995561810316263,0.5004438189683738,"This species occurs in shallow, tropical reef environments. It may be a dominant species on reef back margins. It is common in nearly all reef localities, but does not usually form heads more than a metre or two in diameter. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the foreslope, in lagoons, and in inter-reef substrate. It can be found in inter-reef rubble substrate. This species is found to 50 m.",TRUE,50,TRUE,TRUE,CORALS_Part1,Favia favus,Anthozoa,URM-Cn-5538,NA,28461691.4,15081507.3,30206613.5,13336585.208906464,AM,88.43,52.989,7.683,Corals,76
133570,shallow,12328976.31,24976820.54,0.4936167231635961,0.5063832768364038,"This species occurs in most reef environments, generally to depths of 30 m. However, it is commonly found from 9 to 15 m and rarely from 1 to 5 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,30,FALSE,TRUE,CORALS_Part3,Psammocora profundacella,Anthozoa,URM-Cn-6140,NA,27393335.2,14380207.9,29910927.5,11862615.619166723,AM,82.493,52.495,7.394,Corals,55
133571,shallow,5037166.06,9043103.48,0.5570174079219979,0.44298259207800206,"This species occurs in shallow reef environments. It prefers tropical habitats. This species is found on subtidal rock and rocky reefs, on the back and foreslope of the reef, and in lagoons. This species is found to 15 m. <br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983). This one of the main reef-building corals in Hong Kong, but uncommon to rare elsewhere, as far as is known.",TRUE,15,TRUE,TRUE,CORALS_Part3,Platygyra carnosus,Anthozoa,URM-Cn-5609,NA,10310004.5,3813101.5,11237503.0,2885603.019341575,AM,75.676,36.984,2.783,Corals,5
133572,shallow,641349.21,1196191.02,0.5361595257586869,0.46384047424131314,"This species is found in shallow reef environments, generally in clear water (Sheppard and Sheppard 1991). This species is found to at least 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133574,shallow,15583.79,27125.83,0.5745000245153788,0.42549997548462115,"This species is found in shallow, protected reef environments, especially lagoons. Reef slope only (D. Fenner pers. comm.). It is not known to which depth this species occurs.",TRUE,NA,TRUE,TRUE,CORALS_Part1,Porites pukoensis,Anthozoa,SLB-158797,NA,28740.0,5877327.5,5894580.7,11486.769352591678,IUCN,39.968,0.489,1.586,Corals,8
133575,shallow,1848733.03,3189001.5700000003,0.5797215803816615,0.42027841961833845,"This species occurs in seagrass beds, soft-bottom lagoon environments, soft-bottom and cobble back reef and fore reef slopes, and at the base of the reef, from 1-25 m. It is found in turbid environments with high rates of sedimentation, and is tolerant of fluctuations in temperature and salinity.",TRUE,25,FALSE,TRUE,CORALS_Part3,Cladocora arbuscula,Anthozoa,SLB-61985,1,3596682.1,2675740.9,4389502.8,1882920.2322566963,AM,70.37,74.395,0.971,Corals,31
133577,shallow,1622041.71,3500700.41,0.4633477647405994,0.5366522352594005,"This species occurs in shallow, tropical reef environments. It is found in a wide range of reef environments, typically on reef tops and outer reef flats. This species is found on the back and foreslope and in lagoons. It can be found in the outer reef channel. This species is found to 10 m.",FALSE,10,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133581,shallow,1168258.28,2183662.81,0.5349993939769483,0.4650006060230517,This species occurs in most reef environments. This species is found from 5-20 m.,TRUE,20,FALSE,TRUE,CORALS_Part3,Pavona diffluens,Anthozoa,URM-Cn-4985,NA,2630322.0,1321229.8,2723494.7,1228057.1266096542,AM,92.948,50.231,0.71,Corals,14
133582,shallow,6018525.73,11102622.56,0.5420814494481023,0.4579185505518977,700,TRUE,NA,FALSE,NA,CORALS_Part1,Oxypora crassispinosa,Anthozoa,SLB-62826,NA,12551617.5,1891394.3,12691036.8,1751975.0005188435,AM,92.629,15.069,3.388,Corals,3
133584,shallow,1638165.54,2938203.24,0.5575398997926365,0.4424601002073635,"This species is found in shallow back-reef environments, especially seagrass beds. According to Goreau and Wells (1967), occurs from 0.1-47 m, but is found most commonly from 0.5-3.0 m (Glynn 1973, Weil 1992b).",TRUE,47,TRUE,TRUE,CORALS_Part3,Porites divaricata,Anthozoa,SLB-158799,NA,3306939.8,1666799.3,3815575.8,1158163.248111916,AM,69.484,50.403,0.893,Corals,15
133586,shallow,406758.52,561660.22,0.7242074576689801,0.2757925423310199,This species is found in shallow or subtidal reef environments. Can live off coral reef habitats.,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133587,shallow,7770310.19,17788400.8,0.43681892922043897,0.563181070779561,"This species is found in reef slopes as a free-living polyp with multiple mouths. The depth range is from 6-25 m (Hoeksema 1990). The maximum size is 34 cm in diameter. In some areas, individuals reproduce asexually by fragmentation.",TRUE,25,FALSE,TRUE,CORALS_Part1,Sandalolitha dentata,Anthozoa,URM-Cn-5794,NA,19021026.8,5743950.1,20194686.3,4570290.647795381,AM,79.567,30.198,5.134,Corals,5
133589,shallow,9621883.22,20461561.92,0.4702418738911208,0.5297581261088792,"This species occurs in shallow, tropical reef environments, generally to depths of 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part3,Psammocora explanulata,Anthozoa,URM-Cn-6136,NA,22388109.7,11368502.2,25348751.9,8407860.069917457,AM,73.958,50.779,6.043,Corals,27
133590,shallow,6411494.71,13609218.07,0.47111411375892515,0.5288858862410748,"This species occurs in shallow reef environments or sandy lagoons, generally to depths of 10 m. Colonies are often partly buried in sand. This species is one of the hardiest Scleractinian species, and is often found in very high salinity and high temperature environments.",TRUE,10,TRUE,TRUE,CORALS_Part1,Siderastrea savignyana,Anthozoa,URM-Cn-6147,NA,15178244.0,10971471.1,20082400.8,6067314.324769239,AM,55.301,72.284,4.097,Corals,46
133591,shallow,1625682.76,2961114.12,0.5490105055457978,0.4509894944542022,"This species is found in shallow to intermediate fore reef, back reef, lagoon, grassbed, and rocky reef environments, from 1-15 m. This species may be found to 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Isophyllia sinuosa,Anthozoa,URM-Cn-5864,NA,3321113.1,1220564.9,3488036.4,1053641.5473674869,AM,86.324,36.752,0.896,Corals,28
133592,shallow,8047954.4,15011954.68,0.5361030306547662,0.46389696934523383,"This species occurs in shallow, protected reef environments, especially lagoons. This species is found from 2-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part3,Acropora exquisita,Anthozoa,URM-Cn-4747,NA,16412909.8,7398198.7,17469032.3,6342076.176262545,AM,85.725,45.075,4.43,Corals,20
133595,shallow,11815980.68,24702699.09,0.4783275154245503,0.5216724845754497,"In the Indo-Pacific, this species is most abundant in shallow reef habitat at depths of less than 15 m. In the Gulf of Chiriquí, <em>M. platyphylla</em> has been reported to occur at depths of 2 to 18 m on coral reefs and coral communities.<br/><br/><em>Millepora</em> species are generally found in inshore areas characterized by turbidity, and exhibit a tolerance for siltation. They often occur in clear offshore sites (Lovell pers. comm.).",TRUE,18,TRUE,TRUE,CORALS_Part3,Millepora platyphylla,Hydrozoa,W-Hyd-210730,NA,27126890.9,12507879.7,30232545.8,9402224.848065434,AM,75.17,46.109,7.322,Corals,34
133597,shallow,591763.93,1035534.1200000001,0.5714576840790142,0.4285423159209858,This species is found on fore-reef slopes in depths of 15-30 m. It is a single polyp attached to hard substrata.,TRUE,30,FALSE,TRUE,CORALS_Part3,Cantharellus doederleini,Anthozoa,URM-Cn-5746,NA,1316408.5,1929694.9,2669427.2,576676.1474385852,IUCN,43.807,68.218,0.521,Corals,11
133598,shallow,3362270.6,5339523.75,0.6296948487212928,0.3703051512787072,"This species occurs in shallow reef environments. This species is found from 3-15 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133599,shallow,10295834.02,19798257.9,0.5200373725811502,0.47996262741884976,"This species occurs in shallow, tropical reef environments. It is found mostly on upper reef slopes. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part1,Montipora undata,Anthozoa,URM-Cn-4944,NA,21734569.6,11763470.1,24129577.3,9368462.359553164,AM,79.64,54.123,5.867,Corals,77
133600,shallow,4396970.76,7509046.14,0.5855564978589943,0.41444350214100567,"This species occurs in shallow, tropical reef environments. It is found on horizontal surfaces protected from wave action, found subtidally on surfaces such as submerged reef flats or ledges, or on very gentle slopes (Wallace 1999). This species is found between 10 and 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133602,shallow,734160.29,1371873.15,0.5351517303185066,0.4648482696814934,"This species occurs in shallow, tropical reef environments, especially exposed upper reef slopes and flats. It is found subtidally on sandy slopes and fringing reefs (Wallace 1999). This is a brooder and therefore has a smaller sexual reproductive output and limited dispersal capacity. This species is found from 8-20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133604,shallow,444112.04,579621.34,0.7662106436591862,0.23378935634081377,"This species occurs on shallow reefs. It is found on the upper reef slopes and lagoons. This species is found from 0.5-12 m depth.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,12,TRUE,TRUE,CORALS_Part3,Acropora arabensis,Anthozoa,URM-Cn-4713,NA,683424.5,2179691.5,2474823.9,388292.06775530434,IUCN,56.816,31.354,0.588,Corals,18
