loiczid,n_spp
48216,2
48217,2
48218,2
48219,2
48220,3
48221,3
48222,3
48223,4
48224,2
48225,2
48226,2
48227,2
48228,2
48229,2
48230,2
48231,2
48232,2
48233,2
48234,2
48235,2
48236,2
48237,2
48238,2
48239,2
48240,2
48241,2
48242,2
48243,2
48244,2
48245,2
48246,2
48247,2
48248,2
48249,2
48250,2
48251,7
48252,7
48253,7
48254,9
48255,11
48256,10
48257,12
48258,10
48259,10
48260,10
48261,9
48262,9
48263,9
48264,7
48265,5
48266,5
48267,5
48268,5
48269,5
48270,4
48271,3
48272,3
48273,3
48274,3
48275,3
48276,3
48277,2
48278,2
48279,3
48280,3
48281,2
48283,2
48284,5
48285,5
48286,7
48287,7
48288,7
48289,7
48290,4
48291,9
48292,9
48293,8
48294,12
48295,12
48296,10
48297,11
48298,8
48299,7
48300,7
48301,8
48302,8
48303,8
48304,8
48305,8
48306,8
48307,6
48308,9
48309,6
48310,8
48311,6
48312,9
48313,6
48314,5
48315,11
48316,9
48317,8
48318,8
48319,8
48320,8
48321,8
48322,8
48323,8
48324,4
48325,4
48326,4
48327,6
48328,8
48329,11
48330,7
48331,6
48332,7
48333,4
48334,4
48335,4
48336,4
48337,5
48338,1
48875,1
48876,1
48877,1
48878,1
48879,1
48880,1
48881,1
48882,1
48883,1
48884,1
48885,1
48886,1
48887,1
48888,1
48889,1
48890,1
48891,1
48892,1
48893,1
48894,1
48895,1
48896,1
48897,1
48898,1
48899,1
48900,1
48901,1
48902,1
48903,1
48904,1
48905,1
48906,1
48907,1
48908,2
48909,1
48910,1
48911,1
48912,1
48925,1
48926,1
48927,2
48928,2
48929,2
48930,2
48931,2
48932,2
48933,2
48934,2
48935,2
48936,2
48937,2
48938,2
48939,2
48940,3
48941,3
48942,3
48943,3
48944,2
48945,2
48946,2
48947,2
48948,2
48949,2
48950,2
48951,2
48952,2
48953,2
48954,2
48955,2
48956,2
48957,2
48958,2
48959,2
48960,2
48961,2
48962,2
48963,2
48964,2
48965,2
48966,2
48967,2
48968,2
48969,2
48970,2
48971,7
48972,7
48973,7
48974,7
48975,7
48976,7
48977,8
48978,9
48979,11
48980,13
48981,11
48982,10
48983,10
48984,9
48985,5
48986,5
48987,5
48988,5
48989,5
48990,5
48991,5
48992,4
48993,3
48994,3
48995,2
48996,3
48997,4
48998,4
48999,7
49000,7
49001,8
49002,5
49003,8
49004,8
49005,7
49006,6
49007,7
49008,8
49009,9
49010,11
49011,10
49012,11
49013,11
49014,9
49015,8
49016,7
49017,7
49018,4
49019,8
49020,8
49021,8
49022,8
49023,8
49024,8
49025,8
49026,8
49027,6
49028,6
49029,6
49030,6
49031,6
49032,7
49033,6
49034,6
49035,7
49036,9
49037,13
49038,8
49039,8
49040,8
49041,8
49042,8
49043,8
49044,5
49045,4
49046,4
49047,4
49048,4
49049,8
49050,11
49051,9
49052,8
49053,3
49054,5
49055,6
49056,6
49057,4
49058,6
49059,6
49060,1
49061,2
49593,1
49594,1
49595,1
49596,1
49597,1
49598,1
49599,1
49600,1
49601,1
49602,1
49603,1
49604,1
49605,1
49606,1
49607,1
49608,1
49609,1
49610,1
49611,1
49612,1
49613,1
49614,1
49615,1
49616,1
49617,1
49618,1
49619,1
49620,1
49621,1
49622,1
49623,1
49624,1
49625,1
49626,1
49627,1
49628,1
49629,1
49630,1
49631,1
49632,1
49644,1
49645,2
49646,2
49647,2
49648,2
49649,2
49650,2
49651,3
49652,2
49653,2
49654,2
49655,2
49656,2
49657,2
49658,2
49659,2
49660,2
49661,3
49662,3
49663,3
49664,2
49665,2
49666,2
49667,2
49668,2
49669,2
49670,2
49671,2
49672,2
49673,2
49674,2
49675,2
49676,2
49677,2
49678,2
49679,2
49680,2
49681,2
49682,2
49683,2
49684,2
49685,2
49686,2
49687,2
49688,2
49689,2
49690,2
49691,7
49692,7
49693,7
49694,7
49695,7
49696,7
49697,7
49698,7
49699,8
49700,9
49701,7
49702,8
49703,10
49704,11
49705,9
49706,7
49707,5
49708,5
49709,5
49710,5
49711,5
49712,3
49713,2
49714,2
49715,3
49716,3
49717,6
49718,6
49719,7
49720,4
49721,5
49722,7
49723,7
49724,7
49725,6
49726,8
49727,10
49728,11
49729,11
49730,8
49731,7
49732,7
49733,4
49734,4
49735,4
49736,4
49737,4
49738,4
49739,4
49740,8
49741,6
49742,6
49743,6
49744,6
49745,8
49746,7
49747,6
49748,6
49749,6
49750,6
49751,6
49752,6
49753,6
49754,6
49755,6
49756,8
49757,8
49758,8
49759,32
49760,73
49761,55
49762,33
49763,32
49764,31
49765,33
49766,35
49767,38
49768,34
49769,41
49770,56
49771,41
49772,17
49773,15
49774,13
49775,10
49776,9
49777,2
49778,9
49779,9
49780,9
49781,9
50311,1
50312,1
50313,1
50314,1
50315,1
50316,1
50317,1
50318,1
50319,1
50320,1
50321,1
50322,1
50323,1
50324,1
50325,1
50326,1
50327,1
50328,1
50329,1
50330,2
50331,2
50332,1
50333,1
50334,1
50335,1
50336,1
50337,1
50338,1
50339,1
50340,1
50341,1
50342,1
50343,1
50344,1
50345,1
50346,1
50347,1
50348,1
50349,1
50350,1
50351,1
50352,1
50364,1
50365,2
50366,2
50367,2
50368,2
50369,2
50370,2
50371,2
50372,3
50373,3
50374,3
50375,3
50376,2
50377,3
50378,3
50379,2
50380,2
50381,3
50382,2
50383,2
50384,2
50385,2
50386,2
50387,2
50388,2
50389,2
50390,2
50391,2
50392,2
50393,3
50394,3
50395,3
50396,3
50397,2
50398,3
50399,3
50400,2
50401,2
50402,2
50403,2
50404,2
50405,2
50406,2
50407,2
50408,2
50409,2
50410,2
50411,7
50412,7
50413,7
50414,7
50415,7
50416,7
50417,8
50418,8
50419,10
50420,10
50421,11
50422,12
50423,11
50424,11
50425,10
50426,8
50427,8
50428,8
50429,8
50430,5
50431,2
50432,6
50433,7
50434,5
50435,4
50436,7
50437,6
50438,7
50439,7
50440,6
50441,7
50442,8
50443,10
50444,11
50445,11
50446,11
50447,9
50448,8
50449,6
50450,4
50451,4
50452,4
50453,4
50454,4
50455,4
50456,4
50457,4
50458,5
50459,7
50460,9
50461,10
50462,7
50463,4
50464,4
50465,8
50466,10
50467,28
50468,27
50469,28
50470,30
50471,30
50472,30
50473,29
50474,31
50475,31
50476,30
50477,31
50478,31
50479,31
50480,35
50481,33
50482,33
50483,59
50484,59
50485,36
50486,70
50487,66
50488,34
50489,37
50490,44
50491,54
50492,37
50493,22
50494,20
50495,20
50496,15
50497,12
50498,12
50499,11
50500,11
50501,11
51031,1
51032,1
51033,1
51034,1
51035,1
51036,1
51037,1
51038,1
51039,1
51040,1
51041,1
51042,1
51043,1
51044,1
51045,1
51046,1
51047,1
51048,1
51049,1
51050,1
51051,1
51052,2
51053,2
51054,2
51055,2
51056,2
51057,1
51058,1
51059,1
51060,1
51061,1
51062,1
51063,1
51064,1
51065,1
51066,1
51067,1
51068,2
51069,2
51070,1
51071,1
51072,1
51082,1
51083,1
51084,2
51085,2
51086,2
51087,2
51088,2
51089,2
51090,2
51091,2
51092,2
51093,2
51094,3
51095,3
51096,3
51097,3
51098,3
51099,2
51100,2
51101,3
51102,3
51103,2
51104,2
51105,2
51106,2
51107,2
51108,2
51109,2
51110,2
51111,3
51112,3
51113,3
51114,3
51115,3
51116,4
51117,3
51118,3
51119,3
51120,3
51121,4
51122,3
51123,2
51124,2
51125,2
51126,2
51127,2
51128,2
51129,2
51130,2
51131,7
51132,7
51133,7
51134,7
51135,7
51136,7
51137,8
51138,10
51139,10
51140,10
51141,11
51142,11
51143,12
51144,11
51145,8
51146,10
51147,6
51148,10
51149,8
51150,8
51151,3
51152,4
51153,6
51154,8
51155,10
51156,10
51157,10
51158,11
51159,11
51160,11
51161,12
51162,12
51163,8
51164,8
51165,8
51166,5
51167,5
51168,4
51169,7
51170,8
51171,4
51172,4
51173,8
51174,4
51175,4
51176,4
51177,8
51178,4
51179,4
51180,7
51181,56
51182,69
51183,61
51184,71
51185,34
51186,56
51187,30
51188,28
51189,29
51190,30
51191,31
51192,32
51193,29
51194,30
51195,30
51196,30
51197,29
51198,30
51199,30
51200,31
51201,31
51202,32
51203,31
51204,33
51205,57
51206,72
51207,56
51208,36
51209,36
51210,41
51211,42
51212,54
51213,34
51214,20
51215,20
51216,15
51217,13
51218,12
51219,12
51220,11
51221,11
51223,4
51754,1
51755,1
51756,1
51757,1
51758,1
51759,1
51760,1
51761,1
51762,1
51763,1
51764,1
51765,1
51766,1
51767,1
51768,1
51769,1
51770,1
51771,1
51772,1
51773,2
51774,2
51775,2
51776,2
51777,2
51778,2
51779,2
51780,2
51781,1
51782,1
51783,1
51784,1
51785,1
51786,1
51787,2
51788,2
51789,2
51790,1
51791,1
51792,1
51800,1
51801,1
51802,1
51803,2
51804,2
51805,3
51806,2
51807,2
51808,2
51809,2
51810,2
51811,2
51812,2
51813,2
51814,3
51815,3
51816,3
51817,4
51818,4
51819,3
51820,3
51821,2
51822,3
51823,3
51824,3
51825,2
51826,3
51827,2
51828,2
51829,3
51830,3
51831,3
51832,2
51833,2
51834,2
51835,3
51836,3
51837,3
51838,3
51839,3
51840,3
51841,3
51842,3
51843,2
51844,2
51845,2
51846,2
51847,2
51848,2
51849,2
51850,2
51851,8
51852,8
51853,8
51854,8
51855,8
51856,8
51857,8
51858,9
51859,11
51860,12
51861,11
51862,8
51863,8
51864,11
51865,8
51866,6
51867,4
51868,7
51869,10
51870,10
51871,11
51872,11
51873,11
51874,11
51875,8
51876,7
51877,12
51878,11
51879,8
51880,8
51881,8
51882,8
51883,6
51884,6
51885,7
51886,7
51887,5
51888,8
51889,8
51890,4
51891,4
51892,8
51893,8
51894,4
51895,28
51896,28
51897,29
51898,30
51899,30
51900,28
51901,29
51902,29
51903,67
51904,72
51905,30
51906,29
51907,30
51908,30
51909,30
51910,30
51911,32
51912,72
51913,30
51914,39
51915,30
51916,29
51917,29
51918,30
51919,30
51920,30
51921,30
51922,30
51923,30
51924,32
51925,33
51926,49
51927,62
51928,65
51929,60
51930,47
51931,36
51932,42
51933,62
51934,38
51935,21
51936,13
51937,13
51938,12
51939,15
51940,19
51941,12
51942,17
51943,15
51944,5
52474,1
52475,1
52476,1
52477,1
52478,1
52481,1
52482,1
52483,1
52484,1
52485,1
52486,1
52487,1
52488,1
52489,1
52490,1
52491,1
52492,1
52493,1
52494,2
52495,2
52496,2
52497,2
52498,2
52499,2
52500,2
52501,2
52502,1
52503,1
52504,1
52505,2
52506,2
52507,2
52508,2
52509,2
52510,2
52511,1
52512,1
52513,1
52520,1
52521,2
52522,3
52523,2
52524,2
52525,2
52526,2
52527,2
52528,2
52529,2
52530,2
52531,2
52532,2
52533,2
52534,2
52535,2
52536,2
52537,3
52538,3
52539,3
52540,4
52541,3
52542,3
52543,3
52544,2
52545,2
52546,2
52547,2
52548,2
52549,2
52550,2
52551,2
52552,2
52553,2
52554,2
52555,2
52556,2
52557,3
52558,3
52559,3
52560,3
52561,3
52562,4
52563,2
52564,2
52565,2
52566,2
52567,2
52568,2
52569,2
52570,2
52571,8
52572,8
52573,9
52574,10
52575,10
52576,12
52577,11
52578,11
52579,12
52580,11
52581,11
52582,11
52583,8
52584,8
52585,8
52586,6
52587,8
52588,11
52589,11
52590,8
52591,8
52592,5
52593,5
52594,8
52595,8
52596,8
52597,8
52598,8
52599,8
52600,8
52601,8
52602,8
52603,8
52604,8
52605,8
52606,8
52607,8
52608,8
52609,4
52610,8
52611,29
52612,29
52613,28
52614,29
52615,29
52616,30
52617,29
52618,29
52619,28
52620,29
52621,28
52622,29
52623,29
52624,29
52625,29
52626,29
52627,31
52628,29
52629,30
52630,30
52631,30
52632,58
52633,56
52634,31
52635,29
52636,29
52637,29
52638,31
52639,30
52640,30
52641,30
52642,30
52643,30
52644,31
52645,32
52646,32
52647,33
52648,70
52649,84
52650,70
52651,54
52652,48
52653,42
52654,64
52655,40
52656,21
52657,20
52658,14
52659,19
52660,19
52661,15
52662,15
52663,9
52664,5
53202,1
53203,1
53204,1
53205,1
53206,1
53207,1
53208,1
53209,1
53210,1
53211,1
53212,1
53213,1
53214,1
53215,2
53216,2
53217,2
53218,2
53219,2
53220,2
53221,2
53222,2
53223,3
53224,2
53225,2
53226,2
53227,2
53228,2
53229,2
53230,2
53231,1
53232,1
53233,1
53237,2
53238,1
53239,2
53240,2
53241,3
53242,2
53243,2
53244,2
53245,2
53246,2
53247,2
53248,2
53249,3
53250,3
53251,2
53252,2
53253,2
53254,2
53255,2
53256,2
53257,2
53258,2
53259,3
53260,3
53261,4
53262,3
53263,4
53264,4
53265,2
53266,2
53267,2
53268,2
53269,2
53270,2
53271,2
53272,2
53273,2
53274,2
53275,2
53276,2
53277,2
53278,3
53279,3
53280,4
53281,3
53282,4
53283,2
53284,2
53285,2
53286,2
53287,2
53288,2
53289,2
53290,2
53291,9
53292,7
53293,11
53294,11
53295,10
53296,11
53297,11
53298,10
53299,10
53300,8
53301,8
53302,11
53303,11
53304,11
53305,7
53306,7
53307,5
53308,4
53309,8
53310,8
53311,8
53312,7
53313,6
53314,6
53315,7
53316,8
53317,8
53318,8
53319,8
53320,8
53321,8
53322,8
53323,8
53324,8
53325,8
53326,28
53327,28
53328,28
53329,30
53330,28
53331,28
53332,29
53333,28
53334,28
53335,30
53336,28
53337,29
53338,62
53339,56
53340,61
53341,60
53342,29
53343,32
53344,31
53345,30
53346,29
53347,29
53348,29
53349,29
53350,29
53351,29
53352,31
53353,30
53354,29
53355,29
53356,29
53357,29
53358,30
53359,30
53360,30
53361,30
53362,30
53363,31
53364,32
53365,33
53366,33
53367,31
53368,32
53369,33
53370,55
53371,36
53372,34
53373,44
53374,41
53375,54
53376,55
53377,25
53378,21
53379,14
53380,16
53381,16
53382,15
53383,13
53384,15
53385,6
53386,6
53922,1
53923,1
53924,1
53927,1
53928,1
53929,1
53930,1
53931,1
53932,1
53933,1
53934,1
53935,2
53936,2
53937,2
53938,2
53939,2
53940,2
53941,2
53942,2
53943,3
53944,3
53945,2
53946,2
53947,2
53948,2
53949,2
53950,2
53951,2
53952,1
53953,1
53957,1
53958,2
53959,2
53960,2
53961,3
53962,3
53963,2
53964,2
53965,2
53966,2
53967,2
53968,2
53969,2
53970,2
53971,2
53972,2
53973,2
53974,2
53975,2
53976,2
53977,2
53978,2
53979,2
53980,2
53981,3
53982,3
53983,3
53984,2
53985,3
53986,3
53987,3
53988,3
53989,3
53990,3
53991,3
53992,2
53993,2
53994,2
53995,2
53996,2
53997,3
53998,3
53999,4
54000,3
54001,3
54002,2
54003,2
54004,2
54005,2
54006,2
54007,2
54008,3
54009,3
54010,3
54011,11
54012,10
54013,10
54014,10
54015,10
54016,8
54017,10
54018,11
54019,11
54020,11
54021,15
54022,13
54023,8
54024,8
54025,8
54026,8
54027,8
54028,7
54029,5
54030,6
54031,7
54032,8
54033,7
54034,8
54035,8
54036,8
54037,8
54038,8
54039,8
54040,8
54041,8
54042,28
54043,28
54044,28
54045,28
54046,28
54047,28
54048,28
54049,28
54050,30
54051,29
54052,28
54053,28
54054,28
54055,28
54056,28
54057,28
54058,31
54059,35
54060,31
54061,38
54062,31
54063,55
54064,55
54065,32
54066,31
54067,31
54068,29
54069,29
54070,29
54071,30
54072,31
54073,35
54074,40
54075,31
54076,29
54077,30
54078,28
54079,29
54080,30
54081,30
54082,30
54083,31
54084,31
54085,32
54086,31
54087,31
54088,32
54089,32
54090,32
54091,33
54092,54
54093,53
54094,43
54095,40
54096,45
54097,61
54098,27
54099,22
54100,16
54101,13
54102,15
54103,17
54104,19
54105,19
54106,6
54643,1
54644,1
54647,1
54648,1
54649,1
54650,1
54651,1
54652,1
54653,1
54654,1
54655,1
54656,2
54657,2
54658,2
54659,2
54660,2
54661,2
54662,3
54663,3
54664,3
54665,2
54666,2
54667,2
54668,2
54669,2
54670,2
54671,2
54672,1
54673,1
54674,1
54677,1
54678,2
54679,2
54680,2
54681,2
54682,2
54683,2
54684,2
54685,2
54686,2
54687,2
54688,2
54689,2
54690,2
54691,2
54692,2
54693,2
54694,2
54695,2
54696,2
54697,2
54698,2
54699,2
54700,2
54701,2
54702,2
54703,2
54704,2
54705,2
54706,2
54707,3
54708,3
54709,3
54710,3
54711,3
54712,3
54713,3
54714,3
54715,3
54716,3
54717,3
54718,3
54719,3
54720,3
54721,3
54722,3
54723,3
54724,3
54725,3
54726,3
54727,3
54728,3
54729,3
54730,3
54731,11
54732,11
54733,11
54734,10
54735,14
54736,14
54737,14
54738,11
54739,8
54740,8
54741,8
54742,8
54743,8
54744,7
54745,6
54746,6
54747,8
54748,7
54749,8
54750,7
54751,8
54752,8
54753,8
54754,8
54755,8
54756,8
54757,8
54758,8
54759,31
54760,30
54761,28
54762,28
54763,28
54764,28
54765,28
54766,28
54767,28
54768,28
54769,28
54770,28
54771,28
54772,28
54773,28
54774,28
54775,28
54776,28
54777,28
54778,28
54779,30
54780,30
54781,29
54782,30
54783,31
54784,30
54785,31
54786,31
54787,31
54788,30
54789,31
54790,30
54791,31
54792,31
54793,56
54794,29
54795,30
54796,29
54797,30
54798,31
54799,31
54800,39
54801,34
54802,31
54803,31
54804,30
54805,30
54806,29
54807,30
54808,31
54809,32
54810,32
54811,33
54812,33
54813,42
54814,37
54815,36
54816,41
54817,29
54818,56
54819,42
54820,20
54821,17
54822,17
54823,16
54824,18
54825,20
54826,10
55362,1
55363,1
55364,1
55365,1
55367,1
55368,1
55369,1
55370,1
55371,1
55372,1
55373,1
55374,1
55375,2
55376,2
55377,2
55378,2
55379,2
55380,2
55381,2
55382,2
55383,3
55384,3
55385,3
55386,2
55387,2
55388,2
55389,2
55390,2
55391,2
55392,2
55393,1
55394,1
55396,1
55397,1
55398,3
55399,2
55400,2
55401,3
55402,2
55403,2
55404,2
55405,2
55406,2
55407,2
55408,2
55409,2
55410,2
55411,2
55412,2
55413,2
55414,3
55415,3
55416,3
55417,2
55418,3
55419,2
55420,2
55421,2
55422,2
55423,2
55424,2
55425,2
55426,2
55427,2
55428,3
55429,2
55430,3
55431,3
55432,3
55433,4
55434,3
55435,3
55436,3
55437,3
55438,2
55439,3
55440,3
55441,2
55442,3
55443,3
55444,3
55445,2
55446,2
55447,2
55448,2
55449,2
55450,2
55451,8
55452,8
55453,8
55454,8
55455,8
55456,8
55457,8
55458,8
55459,8
55460,6
55461,5
55462,5
55463,6
55464,6
55465,7
55466,7
55467,8
55468,8
55469,8
55470,8
55471,8
55472,8
55473,8
55474,8
55475,8
55476,28
55477,29
55478,28
55479,28
55480,28
55481,28
55482,29
55483,28
55484,28
55485,29
55486,28
55487,28
55488,29
55489,29
55490,28
55491,28
55492,29
55493,29
55494,29
55495,29
55496,28
55497,28
55498,27
55499,29
55500,29
55501,29
55502,29
55503,29
55504,29
55505,30
55506,30
55507,30
55508,29
55509,28
55510,30
55511,29
55512,28
55513,41
55514,64
55515,28
55516,28
55517,30
55518,28
55519,29
55520,32
55521,57
55522,62
55523,63
55524,54
55525,55
55526,30
55527,31
55528,31
55529,32
55530,34
55531,38
55532,42
55533,33
55534,33
55535,41
55536,41
55537,41
55538,34
55539,31
55540,34
55541,22
55542,18
55543,16
55544,14
55545,17
55546,14
55547,6
55549,7
56082,1
56083,1
56084,1
56085,1
56087,1
56088,1
56089,1
56090,1
56091,1
56092,1
56093,1
56094,1
56095,2
56096,2
56097,2
56098,2
56099,2
56100,2
56101,2
56102,3
56103,3
56104,3
56105,3
56106,3
56107,2
56108,2
56109,2
56110,2
56111,2
56112,2
56113,1
56114,1
56115,1
56116,1
56117,2
56118,3
56119,2
56120,3
56121,2
56122,2
56123,2
56124,2
56125,2
56126,2
56127,2
56128,2
56129,2
56130,2
56131,2
56132,2
56133,2
56134,2
56135,2
56136,2
56137,2
56138,2
56139,2
56140,3
56141,2
56142,2
56143,3
56144,2
56145,2
56146,2
56147,2
56148,2
56149,2
56150,2
56151,3
56152,3
56153,2
56154,2
56155,3
56156,3
56157,3
56158,3
56159,3
56160,3
56161,2
56162,2
56163,2
56164,2
56165,2
56166,2
56167,2
56168,2
56169,2
56170,2
56171,8
56172,6
56173,5
56174,4
56175,5
56176,4
56177,5
56178,6
56179,6
56180,6
56181,6
56182,6
56183,8
56184,8
56185,8
56186,7
56187,7
56188,6
56189,7
56190,7
56191,8
56192,28
56193,28
56194,29
56195,29
56196,29
56197,29
56198,29
56199,29
56200,30
56201,29
56202,28
56203,27
56204,29
56205,29
56206,29
56207,29
56208,28
56209,29
56210,28
56211,28
56212,29
56213,28
56214,27
56215,28
56216,30
56217,29
56218,28
56219,29
56220,29
56221,31
56222,29
56223,30
56224,30
56225,30
56226,30
56227,30
56228,30
56229,29
56230,28
56231,62
56232,69
56233,57
56234,81
56235,69
56236,27
56237,33
56238,58
56239,28
56240,28
56241,29
56242,31
56243,31
56244,39
56245,55
56246,31
56247,32
56248,31
56249,32
56250,32
56251,49
56252,33
56253,33
56254,33
56255,34
56256,35
56257,38
56258,48
56259,34
56260,26
56261,34
56262,32
56263,24
56264,19
56265,19
56266,19
56267,18
56268,19
56269,7
56270,7
56271,7
56801,1
56802,1
56803,1
56804,1
56805,1
56808,1
56809,1
56810,1
56811,1
56812,1
56813,1
56814,1
56815,2
56816,2
56817,2
56818,2
56819,2
56820,2
56821,2
56822,3
56823,3
56824,3
56825,3
56826,3
56827,3
56828,3
56829,3
56830,3
56831,3
56832,1
56833,1
56834,1
56835,1
56836,3
56837,3
56838,2
56839,2
56840,2
56841,2
56842,2
56843,2
56844,2
56845,2
56846,2
56847,2
56848,2
56849,2
56850,2
56851,2
56852,2
56853,2
56854,2
56855,2
56856,3
56857,2
56858,2
56859,2
56860,2
56861,2
56862,2
56863,2
56864,2
56865,2
56866,2
56867,2
56868,2
56869,2
56870,2
56871,2
56872,2
56873,2
56874,2
56875,2
56876,2
56877,2
56878,2
56879,2
56880,2
56881,2
56882,2
56883,2
56884,2
56885,2
56886,2
56887,2
56888,2
56889,2
56890,2
56891,6
56892,8
56893,8
56894,8
56895,8
56896,6
56897,6
56898,6
56899,6
56900,6
56901,6
56902,7
56903,8
56904,8
56905,7
56906,4
56907,8
56908,6
56909,25
56910,26
56911,28
56912,29
56913,29
56914,29
56915,27
56916,29
56917,27
56918,29
56919,29
56920,30
56921,26
56922,29
56923,30
56924,30
56925,29
56926,29
56927,29
56928,26
56929,30
56930,29
56931,28
56932,29
56933,26
56934,27
56935,29
56936,30
56937,31
56938,27
56939,29
56940,30
56941,29
56942,29
56943,32
56944,30
56945,30
56946,30
56947,30
56948,30
56949,30
56950,30
56951,27
56952,26
56953,26
56954,26
56955,70
56956,69
56957,61
56958,63
56959,26
56960,26
56961,26
56962,28
56963,29
56964,28
56965,29
56966,28
56967,28
56968,30
56969,32
56970,32
56971,32
56972,33
56973,34
56974,43
56975,38
56976,47
56977,44
56978,42
56979,33
56980,36
56981,35
56982,31
56983,27
56984,28
56985,21
56986,17
56988,18
56989,16
56990,18
56991,17
56992,5
56993,5
57521,1
57522,1
57523,1
57524,1
57525,1
57528,1
57529,1
57530,1
57531,1
57532,1
57533,1
57534,1
57535,2
57536,2
57537,2
57538,2
57539,2
57540,2
57541,3
57542,3
57543,3
57544,3
57545,3
57546,3
57547,3
57548,3
57549,3
57550,3
57551,2
57552,2
57553,1
57554,3
57555,3
57556,4
57557,2
57558,2
57559,2
57560,2
57561,2
57562,2
57563,2
57564,2
57565,2
57566,2
57567,2
57568,2
57569,2
57570,2
57571,2
57572,2
57573,2
57574,2
57575,3
57576,2
57577,2
57578,2
57579,2
57580,2
57581,2
57582,2
57583,2
57584,2
57585,2
57586,2
57587,2
57588,2
57589,2
57590,2
57591,2
57592,2
57593,2
57594,2
57595,2
57596,2
57597,2
57598,2
57599,2
57600,2
57601,2
57602,2
57603,2
57604,2
57605,2
57606,2
57607,2
57608,2
57609,2
57610,2
57611,6
57612,8
57613,8
57614,8
57615,8
57616,8
57617,8
57618,6
57619,7
57620,6
57621,6
57622,4
57623,4
57624,4
57625,4
57626,4
57627,25
57628,25
57629,25
57630,26
57631,30
57632,29
57633,27
57634,29
57635,27
57636,26
57637,26
57638,26
57639,26
57640,29
57641,26
57642,29
57643,29
57644,28
57645,29
57646,29
57647,27
57648,27
57649,29
57650,30
57651,30
57652,29
57653,28
57654,27
57655,30
57656,31
57657,31
57658,28
57659,30
57660,29
57661,29
57662,29
57663,30
57664,30
57665,30
57666,30
57667,30
57668,31
57669,29
57670,29
57671,28
57672,27
57673,26
57674,26
57675,26
57676,26
57677,26
57678,26
57679,52
57680,28
57681,27
57682,27
57683,27
57684,27
57685,28
57686,39
57687,31
57688,31
57689,32
57690,40
57691,41
57692,43
57693,35
57694,55
57695,56
57696,47
57697,46
57698,41
57699,41
57700,44
57701,41
57702,38
57703,28
57704,27
57705,24
57706,20
57707,18
57708,6
57710,17
57711,17
57712,17
57713,12
57714,5
58241,1
58242,1
58243,1
58244,1
58245,1
58249,1
58250,1
58251,1
58252,1
58253,1
58254,1
58255,2
58256,2
58257,2
58258,2
58259,2
58260,2
58261,3
58262,3
58263,3
58264,3
58265,3
58266,3
58267,3
58268,3
58269,3
58270,3
58271,2
58272,2
58273,3
58274,3
58275,2
58276,3
58277,2
58278,2
58279,2
58280,2
58281,2
58282,2
58283,2
58284,2
58285,2
58286,2
58287,2
58288,2
58289,2
58290,2
58291,2
58292,2
58293,2
58294,2
58295,3
58296,2
58297,2
58298,2
58299,2
58300,2
58301,2
58302,2
58303,2
58304,2
58305,3
58306,2
58307,2
58308,2
58309,2
58310,2
58311,3
58312,2
58313,2
58314,2
58315,2
58316,2
58317,2
58318,2
58319,2
58320,2
58321,2
58322,2
58323,2
58324,2
58325,2
58326,2
58327,2
58328,2
58329,2
58330,2
58331,7
58332,7
58333,8
58334,8
58335,8
58336,8
58337,8
58338,8
58339,4
58340,7
58341,4
58342,4
58343,4
58344,4
58345,24
58346,24
58347,25
58348,25
58349,25
58350,25
58351,25
58352,29
58353,29
58354,26
58355,25
58356,24
58357,26
58358,26
58359,25
58360,28
58361,27
58362,29
58363,30
58364,28
58365,30
58366,30
58367,30
58368,26
58369,27
58370,28
58371,30
58372,28
58373,28
58374,31
58375,27
58376,29
58377,31
58378,31
58379,30
58380,30
58381,30
58382,29
58383,31
58384,30
58385,30
58386,30
58387,30
58388,31
58389,31
58390,29
58391,29
58392,28
58393,27
58394,28
58395,28
58396,28
58397,27
58398,28
58399,30
58400,27
58401,28
58402,63
58403,63
58404,26
58405,28
58406,40
58407,41
58408,31
58409,31
58410,56
58411,56
58412,49
58413,56
58414,33
58415,47
58416,45
58417,34
58418,47
58419,59
58420,48
58421,44
58422,38
58423,37
58424,37
58425,35
58426,32
58427,20
58428,18
58429,15
58430,11
58431,14
58432,17
58433,11
58434,8
58435,8
58961,1
58962,1
58963,1
58964,1
58965,1
58966,1
58967,1
58968,1
58969,1
58970,1
58971,1
58972,1
58973,1
58974,1
58975,2
58976,2
