iucn_sid,deep,deeparea,totarea,shallow_pct,habitat,paired_map,max_depth,shallow_str,shallow,am_sid,sciname,reviewed,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells
133493,1,9407141.63,19215960.18,0.510451648427594,"This species occurs in shallow reef environments. It prefers tropical habitats. This species is found on subtidal rock and rocky reefs, on the back and foreslope of the reef, and in lagoons. This species is found to 30 m. <br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983).",TRUE,30,TRUE,TRUE,SLB-62496,Platygyra ryukyuensis,NA,Decreasing,NT,0.2,CORALS_Part3,133493,iucn,TRUE,22047138.2,6715320.1,20936581.4,5604763.3287758,83.462,AM,32.075,5.651,Corals,32
133494,1,2629741.66,8041213.81,0.672967076596114,"This species occurs in shallow, tropical reef environments exposed to wave action, intertidal reef flats (Wallace 1999), and ultra shallow and exposed reef (Richards pers. comm.). This is found in depths of between 1 and 5 m.",TRUE,5,TRUE,TRUE,SLB-93535,Acropora papillare,NA,Decreasing,VU,0.4,CORALS_Part1,133494,iucn,TRUE,9607866.6,3871367.4,9098957.8,3362458.64139053,86.855,AM,42.547,2.456,Corals,10
133495,1,8004916.58,15961389.07,0.498482460085788,This species is common at greater depths where it can grow in large fields. It reproduces asexually by fragmentation. This species is found to 25 m.,TRUE,25,FALSE,TRUE,SLB-117483,Galaxea horrescens,NA,Unknown,LC,0,CORALS_Part1,133495,iucn,TRUE,18788390,8470952.2,17408641.8,7091203.96678236,83.712,AM,48.659,4.699,Corals,10
133497,1,4343699.52,10433041.79,0.583659338529305,"This species occurs in shallow, tropical reef environments. It is found on slopes and horizontal substrates protected from wave action and with turbid water. This species is found in lagoons. This species is found to at least 18 m. <br/><br/>General genus information: <em>Caulastrea</em> is an uncommon coral. It often forms small colonies less than 30 cm in diameter (Wood 1983).",TRUE,18,TRUE,TRUE,SLB-62380,Caulastrea echinulata,NA,Decreasing,VU,0.4,CORALS_Part1,133497,iucn,TRUE,14157325.6,8256264.9,11673920.5,5772859.7804301,69.921,AM,70.724,3.151,Corals,13
133498,1,10725292.47,22251362.65,0.517993902723975,"It occurs shallow on sandy reef flats and deep sandy reef bases. It forms plates of over 1 m. <em>T. peltata</em> is commonly found from 9-20 m, rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found from 0.5-25 m.",TRUE,25,TRUE,TRUE,URM-Cn-5473,Turbinaria peltata,NA,Unknown,VU,0.4,CORALS_Part3,133498,iucn,TRUE,25671662.4,9603620.7,24536072.1,8468030.32906376,88.175,AM,39.141,6.623,Corals,48
133500,1,1213931.64,3194438.15,0.619985868250415,"This species occurs in shallow reef environments. It is found subtidally on outer reefs, upper slopes or walls, and submerged reefs (Wallace 1999). This species is found from 8-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4771,Acropora kosurini,NA,Decreasing,VU,0.4,CORALS_Part1,133500,iucn,TRUE,5097284.2,2645086.6,3651727.4,1199529.82142278,45.349,AM,72.434,0.986,Corals,3
133502,1,13908757.36,26507696.03,0.475293614946436,"<em>Psammocora superficialis</em> occurs in a wide range of reef environments; on rocky substrata and rubble from shallow water to 30 m. Sparse colonies of <em>P. superficialis</em> were found from 9-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).<br/><br/>In general, <em>Psammocora</em> species are very slow growing corals; with a calculated growth rate of 0.6cm/year for <em>P. superficialis</em> in Costa Rica (Guzmán and Cortés 1993, Guzmán and Cortés 1989). Sexual reproduction is important, but asexual reproduction and fragmentation are more effective strategies for colonizing free areas within the reef (Cortés and Guzmán 1998).",TRUE,30,TRUE,TRUE,URM-Cn-6142,Psammocora superficialis,NA,Unknown,LC,0,CORALS_Part3,133502,iucn,TRUE,31856588.5,14883064.8,29050150.9,12076627.139004,81.143,AM,51.232,7.842,Corals,68
133504,1,1356723.02,3078696.25,0.559318974712104,"This species is found in shallow to mid-slope reef environments, and sometimes in shallow seagrass habitats. On the south coast of Puerto Rico, occurs from 0.2-50 m, and is most abundant from 1-15 m (Goreau and Wells 1967, Weil 1992b). This species may be the dominant coral on the reef flat forming monospecific stands; colonies form a dense framework at 0.5-1.5 m depth, immediately behind the <em>Millepora</em> dominated reef crest and extending into the back reef (Goreau 1959, Glynn 1973).",TRUE,50,TRUE,TRUE,URM-Cn-6055,Porites furcata,NA,Stable,LC,0,CORALS_Part3,133504,iucn,TRUE,3973452.4,2093122.7,3467651.3,1587321.56801252,75.835,AM,60.361,0.936,Corals,66
133509,1,7982332.47,15957515.6,0.499775988312366,This species is found in reef slope as an attached polyp with multiple mouths. Maximum size is over 50 cm. This species is found from 5-20 m.,TRUE,20,FALSE,TRUE,URM-Cn-5789,Podabacia motuporensis,NA,Unknown,NT,0.2,CORALS_Part1,133509,iucn,TRUE,17830487.1,4815578.7,17382053.7,4367145.31559008,90.688,AM,27.704,4.692,Corals,4
133511,1,895923.06,2027039.26,0.558013957756299,"This species is found on rocky foreshores and caves.<br/><br/>This species is abundant in wide areas along the Israeli coast at a depth range of 0.5-10 m. It is found in natural habitats of sandstone reefs and disturbed sites such as areas exposed to domestic and industrial pollution, artificial boulders, submerged metal objects, jetties and marinas. Azooxanthellate colonies can be found in dark caves and crevices at a depth of 1-6 m. This species has the ability to live and reproduce under varying and diversified environmental conditions, such as a wide range of water temperatures, salinity, UV radiation, turbidity and strong wave energy (Fine <em>et al</em>. 2001).<br/><br/>This species is a gonochoric coral, which spawns for only two nights every year, precisely during the September full moon. This species is able to reproduce sexually while still at small colony size (Fine <em>et al</em>. 2001).",TRUE,10,FALSE,TRUE,URM-Cn-5916,Oculina patagonica,NA,Unknown,LC,0,CORALS_Part3,133511,iucn,TRUE,2532788.8,1369547.6,2503985.8,1340744.58410537,97.897,AM,54.695,0.676,Corals,9
133513,1,8107699.83,17972501.49,0.54888306257695,This species occurs on shallow reefs. It is found on upper reef slopes exposed to strong wave action. This species is found from 5 to ~10 m depth.,TRUE,10,TRUE,TRUE,URM-Cn-4712,Acropora anthocercis,NA,Decreasing,VU,0.4,CORALS_Part1,133513,iucn,TRUE,22922473.6,11366419.6,19926438.8,8370384.81508919,73.641,AM,57.042,5.379,Corals,83
133516,1,6629035.79,15624760.75,0.575735213097583,"This species occurs in most shallow reef environments. This species is found in the outer reef channel, on the back and foreslope, and in lagoons. It can be found on subtidal rock and rocky reefs.",TRUE,NA,TRUE,TRUE,URM-Cn-5556,Favia truncatus,NA,Decreasing,LC,0,CORALS_Part1,133516,iucn,TRUE,19514138.7,10441379.8,17299186.8,8226427.96433407,78.787,AM,60.358,4.67,Corals,43
133521,1,1403789.64,3137487.23,0.552575186098845,"This species is found in most reef communities, from depths of 1-100 m (Reed, 1985). The crustos form is the more abundant form of the species in shallower habitats, lagoons, and silty environments (5-15 m), while the boulder form is mostly in fore reef habitats, channels, and deep lagoons, and is more abundant from 10-20 m. The deep-boulder form is often encountered associated with a pinkish-brown polychaete worm.",TRUE,100,TRUE,TRUE,URM-Cn-5006,Stephanocoenia intersepta,NA,Stable,LC,0,CORALS_Part1,133521,iucn,TRUE,7218468.1,5557789.2,3527875.8,1867196.80787209,52.927,IUCN,63.476,1.5,Corals,25
133522,1,1356723.02,3072810.16,0.55847483269191,"This species is found in intermediate to deep fore reef habitats, deep lagoons, and channels from 10-40 m, though most abundant from 10-20 m. Occurs in cryptic habitats (under overhands, ledges) in shallower waters, but in exposed areas in deeper waters.",TRUE,40,TRUE,TRUE,URM-Cn-4959,Helioseris cucullata,NA,Stable,LC,0,CORALS_Part3,133522,iucn,TRUE,4138958,2339933.5,3462092.9,1663068.29288805,71.073,AM,67.587,0.935,Corals,19
133525,1,11245316.44,23106841.43,0.513333898357912,"This species occurs in shallow, tropical reef environments. It is found mostly on upper reef slopes, but also grows deeper. This species is found to at least 40 m.",TRUE,40,TRUE,TRUE,URM-Cn-4920,Montipora monasteriata,NA,Decreasing,LC,0,CORALS_Part1,133525,iucn,TRUE,27797497.5,14549078.2,25564172,12315752.6422228,84.65,AM,56.912,6.901,Corals,68
133528,1,7047724.07,17146333.96,0.588966126144437,"This species is found in a wide range of reef environments including crevices and deep, steep slopes. This species is found to 50 m.",TRUE,50,FALSE,TRUE,URM-Cn-5859,Blastomussa merleti,NA,Unknown,LC,0,CORALS_Part3,133528,iucn,TRUE,21753494.1,12635962.8,19388122,10270590.7056765,81.281,AM,65.174,5.233,Corals,45
133530,1,8136106.65,15059038.3,0.459719373314828,It is found in most reef environments. The maximum size is approximately 25 cm across. This species is found to 30 m.,TRUE,30,FALSE,TRUE,SLB-117551,Stylophora subseriata,NA,Unknown,LC,0,CORALS_Part3,133530,iucn,TRUE,22005564.2,12578054.3,16789909.1,7362399.24003286,58.534,AM,74.914,4.532,Corals,22
133532,1,9943925.71,20266673.2,0.509345929059536,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes, especially those exposed to wave action or currents. It is found in shallow reef top and reef edge habitats often filling in spaces between other <em>Acropora</em> species (Wallace 1999). This species is found from 2-15 m.",TRUE,15,TRUE,TRUE,URM-Cn-4851,Acropora verweyi,NA,Decreasing,VU,0.4,CORALS_Part3,133532,iucn,TRUE,24678736,12636811,22201465,10159540.0399141,80.396,AM,56.919,5.993,Corals,38
133534,1,3641937.1,5251562.09,0.306504038686897,This species occurs in shallow reef environments. It may form fields of at least 1 m across. This species is found to 15 m.,TRUE,15,TRUE,TRUE,URM-Cn-5986,Pocillopora zelli,NA,Unknown,LC,0,CORALS_Part3,133534,iucn,TRUE,6305580,2159967.3,5481286.9,1335674.14141444,61.838,AM,39.406,1.48,Corals,4
133535,1,1511624.72,3630353.74,0.583615033613777,"This species is found in all reef environments from shallow back reef habitats, lagoons, channels, reef platforms, seagrass beds, and fore reefs. It occurs to depths of 75 m (Reed, 1985). This species is one of the early colonizers of formerly disturbed areas.",TRUE,75,TRUE,TRUE,URM-Cn-4950,Agaricia agaricites,NA,Stable,LC,0,CORALS_Part3,133535,iucn,TRUE,4902068,3665614.7,4151615.3,2915161.90921668,79.527,AM,88.294,1.121,Corals,136
133538,1,12530038.26,24293175.85,0.484215718135511,This species is found on reef slopes and reef flats as a free-living polyp with multiple mouths. The depth range is from 1-30 m (Hoeksema 1990). The maximum size is 62 cm in diameter.,TRUE,30,FALSE,TRUE,SLB-62668,Sandalolitha africana,NA,Unknown,LC,0,CORALS_Part3,133538,iucn,TRUE,27893713.9,10954124.4,26502038.4,9562448.88052854,87.295,AM,41.333,7.154,Corals,7
133538,1,12530038.26,24293175.85,0.484215718135511,This species is found on reef slopes and reef flats as a free-living polyp with multiple mouths. The depth range is from 1-30 m (Hoeksema 1990). The maximum size is 62 cm in diameter.,TRUE,30,FALSE,TRUE,SLB-62658,Herpolitha limax,NA,Unknown,LC,0,CORALS_Part3,133538,iucn,TRUE,27893713.9,10954124.4,26502038.4,9562448.88052854,87.295,AM,41.333,7.154,Corals,48
133538,1,12530038.26,24293175.85,0.484215718135511,This species is found on reef slopes and reef flats as a free-living polyp with multiple mouths. The depth range is from 1-30 m (Hoeksema 1990). The maximum size is 62 cm in diameter.,TRUE,30,FALSE,TRUE,SLB-117484,Herpolitha weberi,NA,Unknown,LC,0,CORALS_Part3,133538,iucn,TRUE,27893713.9,10954124.4,26502038.4,9562448.88052854,87.295,AM,41.333,7.154,Corals,12
133543,1,421864.99,574341.11,0.265480073331334,"This species is found in shallow reef environments. It is known to what depth this species can occur. It is a common coral which is especially successful in shallow reef areas, and forms small colonies of 10 cm or less.",TRUE,NA,TRUE,TRUE,SLB-158796,Porites brighami,NA,Unknown,LC,0,CORALS_Part3,133543,iucn,TRUE,634742.9,152986,587095.8,105338.95390168,68.855,AM,26.058,0.158,Corals,11
133545,1,6589848.61,12226178.97,0.461005059211889,This species is found in most reef environments. This species is found to 20 m.,TRUE,20,FALSE,TRUE,SLB-62704,Paraclavarina triangularis,NA,Unknown,NT,0.2,CORALS_Part1,133545,iucn,TRUE,14814609.1,5179362.3,13368834.3,3733587.43081747,72.086,AM,38.742,3.609,Corals,3
133547,1,8480223.6,17987851.98,0.528558295374632,"This species occurs in shallow, tropical reef environments and on rocky foreshores. It occurs subtidally (Wallace 1999). This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4855,Acropora yongei,NA,Decreasing,LC,0,CORALS_Part1,133547,iucn,TRUE,22443785.6,10790659.6,19677208.6,8024082.65211164,74.361,AM,54.838,5.312,Corals,118
133548,1,10235100.32,20719832.5,0.506023983543303,"This species occurs in most areas on a reef, mostly in shady areas, in crevices and over-hangs. This species is found from 1-50 m.",TRUE,50,FALSE,TRUE,URM-Cn-5007,Stylocoeniella armata,NA,Unknown,LC,0,CORALS_Part1,133548,iucn,TRUE,26158132.8,14020944.6,22698673.7,10561485.4492045,75.326,AM,61.77,6.127,Corals,40
133551,1,12105506.32,23765247.71,0.490621496240234,This species is widespread on reefs but prefers calmer conditions where it may develop into super-colonies covering many square metres. This species is found to 40 m.,TRUE,40,FALSE,TRUE,URM-Cn-5865,Lobophyllia corymbosa,NA,Unknown,LC,0,CORALS_Part1,133551,iucn,TRUE,28114454,13052558.8,25942969.7,10881074.4800646,83.364,AM,50.313,7.003,Corals,64
133556,1,12005045.68,23285796.32,0.484447707305206,"This species occurs in most reef environments, including in semi-turbid areas. It prefers tropical reef environments. This species is found to at least 30 m.",TRUE,30,FALSE,TRUE,URM-Cn-4935,Montipora spumosa,NA,Decreasing,LC,0,CORALS_Part3,133556,iucn,TRUE,27824034.5,12713929.3,25448232.8,10338127.5880465,81.313,AM,49.96,6.869,Corals,67
133557,1,6406898.44,12817924.88,0.500161024504303,This species is found in all reef habitats at depths of 1-20 m.,TRUE,20,FALSE,TRUE,SLB-158238,Acanthastrea brevis,NA,Unknown,VU,0.4,CORALS_Part3,133557,iucn,TRUE,17853895.1,9611389.3,14313208,6070702.29931969,63.162,AM,67.15,3.864,Corals,20
133560,1,10267119.51,20501170.15,0.499193488231207,"This species occurs in most tropical reef environments. This species may be found on the back and foreslope of the reef, as well as in lagoons. This species is found to 25 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,25,FALSE,TRUE,URM-Cn-5577,Goniastrea palauensis,NA,Decreasing,NT,0.2,CORALS_Part1,133560,iucn,TRUE,24570785.9,11841030,22371381.3,9641625.41317668,81.426,AM,52.929,6.039,Corals,48
133563,1,9611311.11,19970075.57,0.518714334539697,"This species occurs in shallow, tropical reef environments. It is found on shallow to mid reef slopes. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-4927,Montipora peltiformis,NA,Decreasing,NT,0.2,CORALS_Part1,133563,iucn,TRUE,24642393.4,13404608.1,21870535.7,10632750.4572158,79.322,AM,61.291,5.904,Corals,56
133566,1,4263811.47,9960283.19,0.571918650437488,"It is found in reef environments or on rocky headlands in high latitudes. This species is found from 10-40 m. <br/><br/>This genus is rounded, disk-like and attached to the substrate by a broad or narrow stem. It is fairly common on deep reefs, but is seldom found in areas of dense coral growth in shallow areas  (Wood 1983).",TRUE,40,TRUE,TRUE,URM-Cn-5886,Scolymia australis,1,Unknown,LC,0,CORALS_Part3,133566,iucn,TRUE,13753859.5,5910677.2,11288944.1,3445761.82095649,58.297,AM,52.358,3.047,Corals,27
133569,1,12948999.82,25875031.98,0.499556181031626,"This species occurs in shallow, tropical reef environments. It may be a dominant species on reef back margins. It is common in nearly all reef localities, but does not usually form heads more than a metre or two in diameter. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the foreslope, in lagoons, and in inter-reef substrate. It can be found in inter-reef rubble substrate. This species is found to 50 m.",TRUE,50,TRUE,TRUE,URM-Cn-5538,Favia favus,NA,Decreasing,LC,0,CORALS_Part1,133569,iucn,TRUE,30206613.5,15081507.3,28461691.4,13336585.2089065,88.43,AM,52.989,7.683,Corals,76
133570,1,12647844.23,24976820.54,0.493616723163596,"This species occurs in most reef environments, generally to depths of 30 m. However, it is commonly found from 9 to 15 m and rarely from 1 to 5 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,30,FALSE,TRUE,URM-Cn-6140,Psammocora profundacella,NA,Unknown,LC,0,CORALS_Part3,133570,iucn,TRUE,29910927.5,14380207.9,27393335.2,11862615.6191667,82.493,AM,52.495,7.394,Corals,55
133571,1,4005937.42,9043103.48,0.557017407921998,"This species occurs in shallow reef environments. It prefers tropical habitats. This species is found on subtidal rock and rocky reefs, on the back and foreslope of the reef, and in lagoons. This species is found to 15 m. <br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983). This one of the main reef-building corals in Hong Kong, but uncommon to rare elsewhere, as far as is known.",TRUE,15,TRUE,TRUE,URM-Cn-5609,Platygyra carnosus,NA,Decreasing,NT,0.2,CORALS_Part3,133571,iucn,TRUE,11237503,3813101.5,10310004.5,2885603.01934157,75.676,AM,36.984,2.783,Corals,5
133574,1,11542.04,27125.83,0.574500024515379,"This species is found in shallow, protected reef environments, especially lagoons. Reef slope only (D. Fenner pers. comm.). It is not known to which depth this species occurs.",TRUE,NA,TRUE,TRUE,SLB-158797,Porites pukoensis,NA,Unknown,CR,0.8,CORALS_Part1,133574,iucn,TRUE,5894580.7,5877327.5,28740,11486.7693525917,39.968,IUCN,0.489,1.586,Corals,8
133575,1,1340268.54,3189001.57,0.579721580381662,"This species occurs in seagrass beds, soft-bottom lagoon environments, soft-bottom and cobble back reef and fore reef slopes, and at the base of the reef, from 1-25 m. It is found in turbid environments with high rates of sedimentation, and is tolerant of fluctuations in temperature and salinity.",TRUE,25,FALSE,TRUE,SLB-61985,Cladocora arbuscula,1,Unknown,LC,0,CORALS_Part3,133575,iucn,TRUE,4389502.8,2675740.9,3596682.1,1882920.2322567,70.37,AM,74.395,0.971,Corals,31
133581,1,1015404.53,2183662.81,0.534999393976948,This species occurs in most reef environments. This species is found from 5-20 m.,TRUE,20,FALSE,TRUE,URM-Cn-4985,Pavona diffluens,NA,Unknown,VU,0.4,CORALS_Part3,133581,iucn,TRUE,2723494.7,1321229.8,2630322,1228057.12660965,92.948,AM,50.231,0.71,Corals,14
133582,1,5084096.83,11102622.56,0.542081449448102,700,TRUE,NA,FALSE,NA,SLB-62826,Oxypora crassispinosa,NA,Unknown,LC,0,CORALS_Part1,133582,iucn,TRUE,12691036.8,1891394.3,12551617.5,1751975.00051884,92.629,AM,15.069,3.388,Corals,3
133584,1,1300037.7,2938203.24,0.557539899792637,"This species is found in shallow back-reef environments, especially seagrass beds. According to Goreau and Wells (1967), occurs from 0.1-47 m, but is found most commonly from 0.5-3.0 m (Glynn 1973, Weil 1992b).",TRUE,47,TRUE,TRUE,SLB-158799,Porites divaricata,NA,Stable,LC,0,CORALS_Part3,133584,iucn,TRUE,3815575.8,1666799.3,3306939.8,1158163.24811192,69.484,AM,50.403,0.893,Corals,15
133587,1,10018090.61,17788400.8,0.436818929220439,"This species is found in reef slopes as a free-living polyp with multiple mouths. The depth range is from 6-25 m (Hoeksema 1990). The maximum size is 34 cm in diameter. In some areas, individuals reproduce asexually by fragmentation.",TRUE,25,FALSE,TRUE,URM-Cn-5794,Sandalolitha dentata,NA,Unknown,LC,0,CORALS_Part1,133587,iucn,TRUE,20194686.3,5743950.1,19021026.8,4570290.64779538,79.567,AM,30.198,5.134,Corals,5
133589,1,10839678.7,20461561.92,0.470241873891121,"This species occurs in shallow, tropical reef environments, generally to depths of 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-6136,Psammocora explanulata,NA,Unknown,LC,0,CORALS_Part3,133589,iucn,TRUE,25348751.9,11368502.2,22388109.7,8407860.06991746,73.958,AM,50.779,6.043,Corals,27
133590,1,7197723.36,13609218.07,0.471114113758925,"This species occurs in shallow reef environments or sandy lagoons, generally to depths of 10 m. Colonies are often partly buried in sand. This species is one of the hardiest Scleractinian species, and is often found in very high salinity and high temperature environments.",TRUE,10,TRUE,TRUE,URM-Cn-6147,Siderastrea savignyana,NA,Unknown,LC,0,CORALS_Part1,133590,iucn,TRUE,20082400.8,10971471.1,15178244,6067314.32476924,55.301,AM,72.284,4.097,Corals,46
133591,1,1335431.36,2961114.12,0.549010505545798,"This species is found in shallow to intermediate fore reef, back reef, lagoon, grassbed, and rocky reef environments, from 1-15 m. This species may be found to 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-5864,Isophyllia sinuosa,NA,Stable,LC,0,CORALS_Part3,133591,iucn,TRUE,3488036.4,1220564.9,3321113.1,1053641.54736749,86.324,AM,36.752,0.896,Corals,28
133595,1,12886718.41,24702699.09,0.47832751542455,"In the Indo-Pacific, this species is most abundant in shallow reef habitat at depths of less than 15 m. In the Gulf of Chiriquí, <em>M. platyphylla</em> has been reported to occur at depths of 2 to 18 m on coral reefs and coral communities.<br/><br/><em>Millepora</em> species are generally found in inshore areas characterized by turbidity, and exhibit a tolerance for siltation. They often occur in clear offshore sites (Lovell pers. comm.).",TRUE,18,TRUE,TRUE,W-Hyd-210730,Millepora platyphylla,NA,Unknown,LC,0,CORALS_Part3,133595,iucn,TRUE,30232545.8,12507879.7,27126890.9,9402224.84806543,75.17,AM,46.109,7.322,Corals,34
133597,1,443770.19,1035534.12,0.571457684079014,This species is found on fore-reef slopes in depths of 15-30 m. It is a single polyp attached to hard substrata.,TRUE,30,FALSE,TRUE,URM-Cn-5746,Cantharellus doederleini,NA,Unknown,LC,0,CORALS_Part3,133597,iucn,TRUE,2669427.2,1929694.9,1316408.5,576676.147438585,43.807,IUCN,68.218,0.521,Corals,11
133599,1,9502423.88,19798257.9,0.52003737258115,"This species occurs in shallow, tropical reef environments. It is found mostly on upper reef slopes. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-4944,Montipora undata,NA,Decreasing,NT,0.2,CORALS_Part1,133599,iucn,TRUE,24129577.3,11763470.1,21734569.6,9368462.35955316,79.64,AM,54.123,5.867,Corals,77
133604,1,135509.3,579621.34,0.766210643659186,"This species occurs on shallow reefs. It is found on the upper reef slopes and lagoons. This species is found from 0.5-12 m depth.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,12,TRUE,TRUE,URM-Cn-4713,Acropora arabensis,NA,Decreasing,NT,0.2,CORALS_Part3,133604,iucn,TRUE,2474823.9,2179691.5,683424.5,388292.067755304,56.816,IUCN,31.354,0.588,Corals,18
133606,1,10574050.46,21607227.88,0.510624383714326,This species is found on all reef habitats. This species lives in a wide range of depths and may be more resistant to increased temperatures. This species is found to 40 m.,TRUE,40,FALSE,TRUE,URM-Cn-5895,Symphyllia recta,NA,Unknown,LC,0,CORALS_Part3,133606,iucn,TRUE,25403683.9,12407498.3,23665248.7,10669063.0755502,85.989,AM,52.429,6.388,Corals,107
133607,1,12277401.93,23778421.91,0.48367465358007,"This species is found in subtidal reef environments, especially lagoons, generally to depths of 30 m. In the Red Sea this species is a relatively inconspicuous coral found on reef slopes down to 20 m deep (Sheppard and Sheppard 1991).",TRUE,30,FALSE,TRUE,URM-Cn-6020,Goniopora minor,NA,Unknown,NT,0.2,CORALS_Part3,133607,iucn,TRUE,25945867.8,1920980.3,25939757.7,1914870.26962025,99.682,AM,7.406,7.002,Corals,3
133611,1,1268452.84,2733569.17,0.535971924939437,"This species is found in deep water fore reef environments, and also found at intermediate depths in murky reef areas, from 12-25 m, but most abundant below 15 m in reef environments adjacent to sandy substrates. This species may be found to 30 m.",TRUE,30,FALSE,TRUE,URM-Cn-5972,Madracis senaria,NA,Unknown,LC,0,CORALS_Part3,133611,iucn,TRUE,3212807.5,1178075.4,3067778.8,1033046.65991186,87.689,AM,38.402,0.828,Corals,20
133613,1,12886880.41,25062840.46,0.485817242839362,"This species is found in shallow reef environments, generally to depths of 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-6077,Porites solida,NA,Unknown,LC,0,CORALS_Part3,133613,iucn,TRUE,31276274.7,17259171,27451990.3,13434886.59391,77.842,AM,62.87,7.41,Corals,55
133614,1,4887861.17,10817897.47,0.548169024197638,"This species is found in shallow reef environments, especially where protected from strong wave action, including vertical walls and beneath overhangs. The maximum size is 30 cm across. This species is found to 40 m.",TRUE,40,TRUE,TRUE,SLB-62852,Seriatopora guttatus,NA,Unknown,LC,0,CORALS_Part3,133614,iucn,TRUE,16232611.7,9929483.2,12065677.8,5762549.33256468,58.035,AM,82.295,3.257,Corals,14
133619,1,5819711.54,12157499.24,0.521306855537175,This species is found on upper reef slopes and lagoons. This species is found to 10 m.,TRUE,10,FALSE,TRUE,URM-Cn-5868,Lobophyllia diminuta,NA,Unknown,VU,0.4,CORALS_Part1,133619,iucn,TRUE,17221432.7,9224287.9,13039349.8,5042204.96112101,54.662,AM,70.742,3.52,Corals,26
133621,1,10728836.72,22204946.72,0.516826729859408,"This species occurs in shallow, tropical reef environments. It is found on upper and lower reef slopes protected from wave action and inter-reef channels. This species is found from 5-25 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,25,TRUE,TRUE,URM-Cn-4849,Acropora valenciennesi,NA,Decreasing,LC,0,CORALS_Part3,133621,iucn,TRUE,25951568.1,11754977.1,24537007.7,10340416.6891776,87.966,AM,47.907,6.623,Corals,55
133622,1,7651732.45,13374533.79,0.427887912196153,"This species occurs in shallow, tropical reef environments. It is found in shallow reef environments and on soft substrates. In Hawaii it occurs in highly disturbed environments where it is one of the two dominant species of coral. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4883,Montipora capitata,NA,Decreasing,NT,0.2,CORALS_Part1,133622,iucn,TRUE,19790546.6,11513320.7,14454266.2,6177040.25179553,53.651,AM,79.653,3.902,Corals,25
133631,1,137044.07,566436.63,0.758059308417254,"This species occurs in shallow, tropical reef environments. It is found on reef slopes protected from wave action. This species is found in lagoons. This species is found to at least 25 m.",TRUE,25,TRUE,TRUE,URM-Cn-5534,Erythrastrea flabellata,NA,Decreasing,NT,0.2,CORALS_Part3,133631,iucn,TRUE,1329740.3,1038768,740993.7,450021.373007296,60.732,IUCN,71.334,0.28,Corals,5
133633,1,12748222.81,25629516.11,0.502596039843844,"It is common in shallow turbid environments. Mass colonies of <em>T. mesenterina</em> are found from 9-15 m, rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found to 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-5471,Turbinaria mesenterina,NA,Unknown,VU,0.4,CORALS_Part1,133633,iucn,TRUE,28945975.3,10098760.1,28235179.9,9387964.81420532,92.962,AM,35.767,7.622,Corals,47
